,timestamp,front-end_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,unknown_user&p90
56,2023-08-25 07:09:43,,4.6,,20.5,22.75,20.5,85.0,2050.0,23.5,85.0
57,2023-08-25 07:09:48,,42.5,,20.5,205.0,20.5,85.0,2050.0,42.5,85.0
58,2023-08-25 07:09:53,,42.5,,205.0,205.0,42.5,85.0,2050.0,42.5,85.0
59,2023-08-25 07:09:58,,42.5,,205.0,205.0,42.5,205.00000000000003,2050.0000000000005,42.5,205.0
60,2023-08-25 07:10:03,,45.0,,205.0,850.0000000000001,42.5,205.00000000000003,2050.0000000000005,425.0,205.0
61,2023-08-25 07:10:08,,45.0,,205.00000000000003,850.0000000000001,42.5,205.00000000000003,2050.0000000000005,425.0,205.0
62,2023-08-25 07:10:13,,45.0,,205.00000000000003,850.0000000000001,42.5,205.00000000000003,2050.0,425.0,205.00000000000003
63,2023-08-25 07:10:18,,85.0,,205.00000000000003,850.0,42.5,205.00000000000003,2050.0,425.0,205.00000000000003
64,2023-08-25 07:10:23,,85.0,,205.00000000000003,850.0,42.5,205.00000000000003,2050.0,425.0,205.00000000000003
65,2023-08-25 07:10:28,,85.0,,205.00000000000003,850.0,42.5,205.0,205.0,400.0,205.0
66,2023-08-25 07:10:33,,85.00000000000001,,205.00000000000003,850.0000000000002,42.5,205.0,205.0,425.00000000000006,205.0
67,2023-08-25 07:10:38,,85.00000000000001,,42.5,850.0000000000002,9.25,205.0,205.0,425.00000000000006,205.0
68,2023-08-25 07:10:43,,85.00000000000001,,42.5,850.0000000000002,9.25,20.5,205.0,400.0000000000001,42.5
69,2023-08-25 07:10:48,,80.0,,42.5,23.5,9.25,20.5,205.0,22.75,42.5
70,2023-08-25 07:10:53,,80.0,,20.5,23.5,8.5,20.5,205.0,22.75,42.5
71,2023-08-25 07:10:58,,80.0,,20.5,23.5,8.5,20.5,205.0,22.0,42.5
72,2023-08-25 07:11:03,,4.6,,20.5,85.00000000000001,8.5,20.5,205.0,20.5,42.5
73,2023-08-25 07:11:08,,4.6,,4.6,85.00000000000001,8.5,20.5,205.0,20.5,42.5
74,2023-08-25 07:11:13,,4.6,,4.6,85.00000000000001,8.5,8.5,4.6,22.0,42.5
75,2023-08-25 07:11:18,,8.5,,4.6,85.0,8.5,8.5,4.6,22.75,42.5
76,2023-08-25 07:11:23,,8.5,,8.5,85.0,4.6,8.5,4.6,22.75,42.5
77,2023-08-25 07:11:28,,8.5,,8.5,85.0,4.6,8.5,4.6,22.75,8.500000000000002
78,2023-08-25 07:11:33,,8.500000000000002,,8.5,85.0,4.6,8.5,4.6,22.75,8.500000000000002
79,2023-08-25 07:11:38,,8.500000000000002,,9.25,85.0,4.6,8.5,4.6,22.75,8.500000000000002
80,2023-08-25 07:11:43,,8.500000000000002,,9.25,85.0,4.6,20.5,4.6,22.750000000000004,8.5
81,2023-08-25 07:11:48,,8.5,,9.25,22.75,4.6,20.5,4.6,22.75,8.5
82,2023-08-25 07:11:53,,8.5,,9.25,22.75,4.6,20.5,4.6,22.75,8.5
83,2023-08-25 07:11:58,,8.5,,9.25,22.75,4.6,20.5,4.6,20.5,4.6
84,2023-08-25 07:12:03,,4.6,,9.25,22.75,4.6,20.5,4.6,20.5,4.6
85,2023-08-25 07:12:08,,4.6,,8.500000000000002,22.75,8.5,20.5,4.6,20.5,4.6
86,2023-08-25 07:12:13,,4.6,,8.500000000000002,22.75,8.5,20.5,8.5,20.5,4.6
87,2023-08-25 07:12:18,,4.6,,8.500000000000002,22.75,8.5,20.5,8.5,20.5,4.6
88,2023-08-25 07:12:23,,4.6,,4.6,22.75,8.5,20.5,8.5,20.5,4.6
89,2023-08-25 07:12:28,,4.6,,4.6,22.75,8.5,4.6,8.5,22.75,4.6
90,2023-08-25 07:12:33,,8.500000000000002,,4.6,23.5,8.5,4.6,8.5,22.75,4.6
91,2023-08-25 07:12:38,,8.500000000000002,,4.6,23.5,8.5,4.6,8.5,22.75,4.6
92,2023-08-25 07:12:43,,8.500000000000002,,4.6,23.5,8.5,4.6,8.5,23.5,4.6
93,2023-08-25 07:12:48,,9.25,,4.6,22.75,8.5,4.6,8.5,23.5,4.6
94,2023-08-25 07:12:53,,9.25,,20.5,22.75,4.6,4.6,8.5,23.5,4.6
95,2023-08-25 07:12:58,,9.25,,20.5,22.75,4.6,4.6,4.6,22.75,4.6
96,2023-08-25 07:13:03,,9.5,,20.5,22.75,4.6,4.6,4.6,22.75,4.6
97,2023-08-25 07:13:08,,9.5,,20.5,22.75,4.6,4.6,4.6,22.75,8.0
98,2023-08-25 07:13:13,,9.5,,20.5,22.75,4.6,4.6,4.6,20.5,8.5
99,2023-08-25 07:13:18,,9.5,,20.5,20.5,4.6,4.6,4.6,20.5,8.5
100,2023-08-25 07:13:23,,9.5,,20.5,20.5,4.6,4.6,4.6,20.5,8.5
101,2023-08-25 07:13:28,,9.5,,20.5,20.5,4.6,4.6,4.6,9.25,8.5
102,2023-08-25 07:13:33,,9.25,,20.5,20.5,4.6,4.6,4.6,9.25,8.5
103,2023-08-25 07:13:38,,9.25,,9.25,20.5,4.6,4.6,4.6,9.25,20.5
104,2023-08-25 07:13:43,,9.25,,9.25,20.5,4.6,4.6,4.6,20.5,20.5
105,2023-08-25 07:13:48,,8.5,,9.25,20.5,4.6,4.6,4.6,20.5,20.5
106,2023-08-25 07:13:53,,8.5,,8.5,20.5,4.6,4.6,4.6,20.5,20.5
107,2023-08-25 07:13:58,,8.5,,8.5,20.5,4.6,8.5,4.6,20.5,20.5
108,2023-08-25 07:14:03,,4.6,,8.5,20.500000000000004,4.6,8.5,4.6,20.5,20.5
109,2023-08-25 07:14:08,,4.6,,4.6,20.500000000000004,4.6,8.5,4.6,20.5,20.5
110,2023-08-25 07:14:13,,4.6,,4.6,20.500000000000004,4.6,8.5,4.6,20.5,20.5
111,2023-08-25 07:14:18,,4.6,,4.6,22.75,4.6,8.5,4.6,20.5,20.5
112,2023-08-25 07:14:23,,4.6,,4.6,22.75,4.6,8.5,4.6,20.5,4.6
113,2023-08-25 07:14:28,,4.6,,4.6,22.75,4.6,8.5,4.6,8.5,4.6
114,2023-08-25 07:14:33,,20.500000000000004,,4.6,22.75,4.6,8.5,4.6,8.5,4.6
115,2023-08-25 07:14:38,,20.500000000000004,,4.6,22.75,4.6,8.5,4.6,8.5,4.6
116,2023-08-25 07:14:43,,20.500000000000004,,4.6,22.75,4.6,4.6,4.6,8.5,4.6
117,2023-08-25 07:14:48,,20.5,,4.6,23.5,4.6,4.6,4.6,8.5,4.6
118,2023-08-25 07:14:53,,20.5,,4.6,23.5,8.500000000000002,4.6,4.6,8.5,4.6
119,2023-08-25 07:14:58,,20.5,,4.6,23.5,8.500000000000002,4.6,4.6,8.5,4.6
120,2023-08-25 07:15:03,,22.75,,4.6,22.75,8.500000000000002,4.6,4.6,8.5,4.6
