,timestamp,carts-7bbf9dc945-gw8gn_cpu,carts-7bbf9dc945-gw8gn_memory,carts-db-67f744dd5f-jsmnm_cpu,carts-db-67f744dd5f-jsmnm_memory,catalogue-6479dbb5bd-fgxd7_cpu,catalogue-6479dbb5bd-fgxd7_memory,catalogue-db-6b55d8cdb7-69crs_cpu,catalogue-db-6b55d8cdb7-69crs_memory,front-end-7f5c844b4c-c8gzm_cpu,front-end-7f5c844b4c-c8gzm_memory,orders-74f65597c5-hcj9n_cpu,orders-74f65597c5-hcj9n_memory,orders-db-b76d8c54c-b828w_cpu,orders-db-b76d8c54c-b828w_memory,payment-c7df5b49-zlcth_cpu,payment-c7df5b49-zlcth_memory,queue-master-9fc44d68d-8cx26_cpu,queue-master-9fc44d68d-8cx26_memory,rabbitmq-6576689cc9-hrqlj_cpu,rabbitmq-6576689cc9-hrqlj_memory,session-db-695f7fd48f-j5twv_cpu,session-db-695f7fd48f-j5twv_memory,shipping-79c568cddc-6wj89_cpu,shipping-79c568cddc-6wj89_memory,shipping-79c568cddc-77sn2_cpu,shipping-79c568cddc-77sn2_memory,shipping-79c568cddc-87bp7_cpu,shipping-79c568cddc-87bp7_memory,shipping-79c568cddc-8gz94_cpu,shipping-79c568cddc-8gz94_memory,shipping-79c568cddc-8xc6p_cpu,shipping-79c568cddc-8xc6p_memory,shipping-79c568cddc-8z68c_cpu,shipping-79c568cddc-8z68c_memory,shipping-79c568cddc-9vqxf_cpu,shipping-79c568cddc-9vqxf_memory,shipping-79c568cddc-hcvhv_cpu,shipping-79c568cddc-hcvhv_memory,shipping-79c568cddc-hld5b_cpu,shipping-79c568cddc-hld5b_memory,shipping-79c568cddc-j849d_cpu,shipping-79c568cddc-j849d_memory,shipping-79c568cddc-jmt2l_cpu,shipping-79c568cddc-jmt2l_memory,shipping-79c568cddc-jtq95_cpu,shipping-79c568cddc-jtq95_memory,shipping-79c568cddc-km5k5_cpu,shipping-79c568cddc-km5k5_memory,shipping-79c568cddc-l2xnv_cpu,shipping-79c568cddc-l2xnv_memory,shipping-79c568cddc-ldc6x_cpu,shipping-79c568cddc-ldc6x_memory,shipping-79c568cddc-mrfz4_cpu,shipping-79c568cddc-mrfz4_memory,shipping-79c568cddc-tcdlp_cpu,shipping-79c568cddc-tcdlp_memory,shipping-79c568cddc-w5m54_cpu,shipping-79c568cddc-w5m54_memory,shipping-79c568cddc-w5qtm_cpu,shipping-79c568cddc-w5qtm_memory,shipping-79c568cddc-xpcl5_cpu,shipping-79c568cddc-xpcl5_memory,shipping-79c568cddc-zkmjn_cpu,shipping-79c568cddc-zkmjn_memory,user-79dddf5cc9-rvpfd_cpu,user-79dddf5cc9-rvpfd_memory,user-db-b8dfb847c-fpzdr_cpu,user-db-b8dfb847c-fpzdr_memory
10,2023-08-24 15:21:15,5.792658252243503,0.0,9.751339764195606,0.0,5.342173863765135,0.22922808965009703,4.188585607941146,0.0,8.23103619236586,-1.2144701720232856,5.820934256057027,0.0,10.664556591057615,0.0,6.073982215229354,0.0,5.641847730082217,0.0,17.990697674419184,0.0,5.3537034414386016,0.0,,107.13209652003361,,56.56433473233405,,144.6713458484472,,139.28366475548205,,66.0595747454175,,48.99750150062318,,,,111.1536919251876,,90.57605661524323,,99.85091219505662,,154.2644052452246,5.394835649826841,0.0,,136.34209422872826,,182.81249551166965,,98.22542574257426,,114.11231858971668,,114.25451193822394,,72.79462200034975,,86.45665022895058,,137.09097328534705,,,7.712648112428163,0.0,9.884272616523745,0.0
11,2023-08-24 15:21:20,6.065597133432778,0.0,9.751339764195606,0.0,5.474803070087667,0.16318725099601594,4.188585607941146,0.0,8.23103619236586,-2.2252651534048393,5.820934256057027,0.0,10.664556591057615,0.0,6.073982215229354,0.0,5.270069930068823,0.0,17.990697674419184,-0.18793344765259304,4.962017764811863,0.0,,89.89997547772487,,46.93144394004283,,120.4642402583851,,119.19921296014512,,51.23138737270875,,40.71446037058579,,,,95.25869808489193,,77.49478155924416,,84.32320638756784,,132.7482462364481,5.394835649826841,0.0,,116.6713165526075,,127.4370671837223,,78.63323949692266,,88.38875090870934,,95.51412583783782,,62.39405307000874,,72.69864984242736,,118.19698870951157,,,7.712648112428163,0.0,9.67937816714125,0.0
12,2023-08-24 15:21:25,6.065597133432778,0.0,14.294951316267134,0.0,5.474803070087667,0.16318725099601594,4.7234028130825445,0.0,7.300501977489843,-0.7616815056914235,6.550292764533495,0.0,10.664556591057615,0.0,4.687369001656094,0.0,5.270069930068823,0.0,17.990697674419184,-0.18793344765259304,4.962017764811863,0.0,,,,,,,,,,,,,,,,,,,,,,,5.078608861363242,0.0,,,,,,,,,,,,,,,,,,,7.712648112428163,0.0,9.67937816714125,0.0
13,2023-08-24 15:21:30,6.4613098091860754,0.0,14.294951316267134,0.0,8.0794112131979,0.0,4.7234028130825445,0.0,7.300501977489843,-0.40081447069289317,6.550292764533495,0.0,11.941005098322911,0.0,4.687369001656094,0.0,10.144781749596465,0.0,17.990697674419184,-0.22255095313007864,4.962017764811863,0.0,,,,,,,,,,,,,,,,,,,,,,,5.078608861363242,0.0,,,,,,,,,,,,,,,,,,,8.695518678265516,0.0,9.67937816714125,0.0
14,2023-08-24 15:21:35,6.4613098091860754,0.0,14.294951316267134,0.0,8.0794112131979,0.0,4.7234028130825445,0.0,7.300501977489843,-0.40081447069289317,6.550292764533495,0.0,11.941005098322911,0.0,4.687369001656094,0.0,10.144781749596465,0.0,22.509955187470304,-0.1675809484450873,4.962017764811863,0.0,,,,,,,,,,,,,,,,,,,,,,,5.078608861363242,0.0,,,,,,,,,,,,,,,,,,,8.695518678265516,0.0,10.508149297965067,0.0
15,2023-08-24 15:21:40,6.4613098091860754,0.0,14.294951316267134,0.0,5.231283422458822,0.1384256161671332,4.7234028130825445,0.0,6.967083133110028,-0.5679725470971357,6.550292764533495,0.0,11.941005098322911,0.0,5.592802808658951,0.0,10.144781749596465,0.0,22.509955187470304,-0.1675809484450873,6.087337237735364,0.0,,,,,,,,,,,,,,,,,,,,,,,5.078608861363242,0.0,,,,,,,,,,,,,,,,,,,8.695518678265516,0.0,10.508149297965067,0.0
16,2023-08-24 15:21:45,4.755089257749228,0.0,14.294951316267134,0.0,5.231283422458822,0.19808704997313273,4.831240067665402,0.0,6.967083133110028,-1.6620908573380395,6.550292764533495,0.0,11.941005098322911,0.0,5.592802808658951,0.0,10.144781749596465,0.0,22.509955187470304,-0.26379391100702576,6.087337237735364,0.0,,,,,,,,,,,,,,,,,,,,,,,8.479366754614594,0.0,,,,,,,,,,,,,,,,,,,8.695518678265516,0.0,8.589190186311463,0.0
17,2023-08-24 15:21:50,4.755089257749228,0.0,14.294951316267134,0.0,5.231283422458822,0.19808704997313273,4.831240067665402,0.0,6.967083133110028,-1.6620908573380395,6.550292764533495,0.0,9.249218201547958,0.0,5.592802808658951,0.0,10.144781749596465,0.0,17.633655900464618,0.0,6.087337237735364,0.0,,,,,,,,,,,,,,,,,,,,,,,8.479366754614594,0.0,,,,,,,,,,,,,,,,,,,6.113794585303025,0.0,8.589190186311463,0.0
18,2023-08-24 15:21:55,4.755089257749228,0.0,10.498359499027535,0.0,5.231283422458822,0.16833657603439012,4.831240067665402,0.0,6.878765116796788,-0.4251457328580415,5.552253349573085,0.0,9.249218201547958,0.0,5.592802808658951,0.0,4.450095386750591,0.0,17.633655900464618,0.0,6.087337237735364,0.0,,,,,,,,,,,,,,,,,,,,,,,8.479366754614594,0.0,,,,,,,,,,,,,,,,,,,6.113794585303025,0.0,8.589190186311463,0.0
19,2023-08-24 15:22:00,4.755089257749228,0.0,10.498359499027535,0.0,5.086941908018638,0.33608200548872763,4.019622093025833,0.0,6.878765116796788,1.881296249043123,5.552253349573085,0.0,9.249218201547958,0.0,5.592802808658951,0.0,4.450095386750591,0.0,17.633655900464618,0.2417815937751543,4.209923278819179,0.0,,,,,,,,,,,,,,,,,,,,,,,8.479366754614594,0.0,,,,,,,,,,,,,,,,,,,6.113794585303025,0.0,8.589190186311463,0.0
20,2023-08-24 15:22:05,5.654859120655398,0.0,10.871475318529045,0.0,5.086941908018638,0.4160188771191875,4.019622093025833,0.0,6.878765116796788,1.881296249043123,10.067610652660255,0.0,10.361809045220552,0.0,5.592802808658951,0.0,5.794164577159657,-0.17124685909753165,19.937335879677924,0.32247480069186263,4.209923278819179,0.0,,,,,,,,,,,,,,,,,,,,,,,8.479366754614594,0.0,,,,,,,,,,,,,,,,,,,6.305720408836753,0.0,8.589190186311463,0.0
21,2023-08-24 15:22:10,5.654859120655398,0.0,10.871475318529045,0.0,5.086941908018638,0.4160188771191875,5.465520162654327,0.0,6.878765116796788,0.898092807049164,10.067610652660255,0.0,10.361809045220552,0.0,5.176809092216822,0.0,5.794164577159657,-0.17124685909753165,19.937335879677924,0.32247480069186263,4.209923278819179,0.0,,,,,,,,,,,,,,,,,,,,,,,5.037978770635727,0.0,,,,,,,,,,,,,,,,,,,6.305720408836753,0.0,9.278411870210611,0.0
22,2023-08-24 15:22:15,5.654859120655398,0.0,10.871475318529045,0.0,6.042688349637812,0.740903692605653,5.465520162654327,0.0,6.878765116796788,0.8078635089616503,10.067610652660255,0.0,10.361809045220552,0.0,5.176809092216822,0.0,5.794164577159657,-0.17124685909753162,19.937335879677924,0.49648484848484853,5.081807852544752,0.0,,,,,,,,,,,,,,,,,,,,,,,5.037978770635727,0.0,,,,,,,,,,,,,,,,,,,7.00989420808347,0.0,9.278411870210611,0.0
23,2023-08-24 15:22:20,6.296891612984469,0.0,10.871475318529045,0.0,6.042688349637812,0.920240553727448,5.465520162654327,0.0,6.878765116796788,0.7176342108741366,10.557513139036107,0.0,10.04408052700222,0.0,4.744347223428418,0.0,5.212073793444868,-0.16767796224698658,21.377868557018548,0.3289025873955715,5.081807852544752,0.0,,,,,,,,,,,,,,,,,,,,,,,5.037978770635727,0.0,,,,,,,,,,,,,,,,,,,7.00989420808347,0.0,9.278411870210611,0.0
24,2023-08-24 15:22:25,6.296891612984469,0.0,9.592696157931275,0.0,6.042688349637812,0.9202405537274481,5.208102537680482,-0.16176383553901946,6.660188625324437,1.963462050599201,10.557513139036107,0.0,10.04408052700222,0.0,4.744347223428418,0.0,5.212073793444868,-0.16767796224698658,21.377868557018548,0.3289025873955715,5.081807852544752,0.0,,,,,,,,,,,,,,,,,,,,,,,5.072629310342752,0.0,,,,,,,,,,,,,,,,,,,7.00989420808347,0.0,9.278411870210611,0.0
25,2023-08-24 15:22:30,6.296891612984469,0.0,9.592696157931275,0.0,4.910681399629729,0.869713672922252,5.208102537680482,-0.190978194320162,6.660188625324437,1.963462050599201,10.557513139036107,0.0,10.04408052700222,0.0,4.744347223428418,0.0,5.012874531832962,-0.16174547286130278,21.377868557018548,0.3289025873955715,4.829434150601016,0.0,,,,,,,,,,,,,,,,,,,,,,,5.072629310342752,0.0,,,,,,,,,,,,,,,,,,,6.11088244465149,0.0,9.919254973606352,0.0
26,2023-08-24 15:22:35,5.304498269896107,0.0,9.592696157931275,0.0,4.910681399629729,0.869713672922252,5.208102537680482,-0.190978194320162,6.660188625324437,1.963462050599201,10.557513139036107,0.0,10.670515437606165,0.0,6.736241911716999,0.0,5.012874531832962,-0.17947521393530785,21.377868557018548,0.24280222741153223,4.829434150601016,0.0,,,,,,,,,,,,,,,,,,,,,,,5.072629310342752,0.0,,,,,,,,,,,,,,,,,,,6.11088244465149,0.0,9.919254973606352,0.0
27,2023-08-24 15:22:40,5.304498269896107,0.0,12.28609467455515,0.0,4.910681399629729,0.9428501174671579,5.208102537680482,-0.16169381020110205,8.81673199806434,0.5219401480210233,5.658282631876888,0.0,10.670515437606165,0.0,6.736241911716999,0.0,5.012874531832962,-0.21275689288806107,18.756855685562805,0.3239690814308826,4.829434150601016,0.0,,,,,,,,,,,,,,,,,,,,,,,5.072629310342752,0.0,,,,,,,,,,,,,,,,,,,6.11088244465149,0.0,11.12052382361668,0.0
28,2023-08-24 15:22:45,5.304498269896107,0.0,12.28609467455515,0.0,6.111534847730088,1.038267437642691,5.208102537680482,-0.22530225598243686,8.81673199806434,0.5219401480210233,5.658282631876888,0.0,10.670515437606165,0.0,6.736241911716999,0.0,5.012874531832962,-0.17804619680474304,18.756855685562805,0.3239690814308826,4.829434150601016,0.0,,,,,,,,,,,,,,,,,,,,,,,5.948348856903292,0.0,,,,,,,,,,,,,,,,,,,7.76099706744919,0.0,11.12052382361668,0.0
29,2023-08-24 15:22:50,6.037928344233365,0.0,12.28609467455515,0.0,6.111534847730088,1.038267437642691,4.388274905920854,-0.15425734664764623,8.81673199806434,0.5219401480210233,5.658282631876888,0.0,10.670515437606165,0.0,5.8392154105734395,0.0,5.379193784371035,-0.13997376596479114,18.756855685562805,0.24346552189967277,5.855879408165588,0.0,,,,,,,,,,,,,,,,,,,,,,,5.948348856903292,0.0,,,,,,,,,,,,,,,,,,,7.76099706744919,0.0,11.12052382361668,0.0
30,2023-08-24 15:22:55,6.037928344233365,0.0,12.28609467455515,0.0,6.111534847730088,1.038267437642691,4.388274905920854,-0.15425734664764623,8.81673199806434,-0.3196658239810986,5.538103691006116,0.0,11.289732008436365,0.0,5.8392154105734395,0.0,5.379193784371035,0.0,18.756855685562805,0.20248926012428325,5.855879408165588,0.0,,,,,,,,,,,,,,,,,,,,,,,3.8486671603117237,0.0,,,,,,,,,,,,,,,,,,,7.76099706744919,0.0,11.12052382361668,0.0
31,2023-08-24 15:23:00,6.037928344233365,0.0,9.220744837327253,0.0,6.111534847730088,0.7816944578313253,4.309610645638739,-0.15928352580721186,5.906538523841217,-0.43668317897910836,5.538103691006116,0.0,11.289732008436365,0.0,5.8392154105734395,0.0,5.379193784371035,0.0,18.756855685562805,0.18220046663264386,4.883286291859295,-0.688520247898803,,,,,,,,,,,,,,,,,,,,,,,3.8486671603117237,0.0,,,,,,,,,,,,,,,,,,,6.203528723136748,0.0,8.99049371358848,0.0
32,2023-08-24 15:23:05,6.037928344233365,0.0,9.220744837327253,0.0,5.0724414120459596,0.8451521467278033,4.309610645638739,-0.15928352580721186,5.906538523841217,-0.43668317897910836,5.538103691006116,0.0,9.47762684777906,0.0,5.8392154105734395,0.0,5.379193784371035,0.0,16.922761619621856,0.0,4.883286291859295,-0.688520247898803,,,,,,,,,,,,,,,,,,,,,,,3.8486671603117237,0.0,,,,,,,,,,,,,,,,,,,6.203528723136748,0.0,8.99049371358848,0.0
33,2023-08-24 15:23:10,6.037928344233365,0.0,9.220744837327253,0.0,5.0724414120459596,0.8451521467278033,4.309610645638739,0.0,5.906538523841217,-0.43668317897910836,4.596632250020117,0.0,9.47762684777906,0.0,4.731667682306077,0.0,4.556272517071115,0.0,16.922761619621856,0.0,4.883286291859295,-0.688520247898803,,,,,,,,,,,,,,,,,,,,,,,3.8486671603117237,0.0,,,,,,,,,,,,,,,,,,,6.085937500002416,0.0,8.99049371358848,0.0
