,adservice-76b448fddf-h9ghr_cpu,adservice-76b448fddf-h9ghr_memory,cartservice-6969c94d94-4wphs_cpu,cartservice-6969c94d94-4wphs_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-2dpvf_cpu,frontend-846c85c54c-2dpvf_memory,frontend-846c85c54c-5vxxn_cpu,frontend-846c85c54c-5vxxn_memory,frontend-846c85c54c-d8dbt_cpu,frontend-846c85c54c-d8dbt_memory,frontend-846c85c54c-frw9r_cpu,frontend-846c85c54c-frw9r_memory,frontend-846c85c54c-jwk8h_cpu,frontend-846c85c54c-jwk8h_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99,shippingservice.csv,frontend.csv,emailservice.csv,redis-cart.csv,productcatalogservice.csv,paymentservice.csv,adservice.csv,checkoutservice.csv,currencyservice.csv,cartservice.csv,loadgenerator.csv
10,9.849900924702489,150.892544,19.65387823186127,86.315008,6.171332939748422,67.846144,25.11643220831695,88.551424,6.979924084516256,137.678848,69.92066630210782,64.323584,,55.427072,,52.87936,,55.545856,,,17.60461960911267,94.703616,6.057719928186711,62.410752,34.55338394443246,59.977728,15.251383399213246,97.923072,8.13830970253049,48.918528,6.67867954070983,56.836096,3.3,5.0,6.71875,75.0,3.0,3.226950354609929,4.0,92.30769230769228,3.0,3.0,2.8,2.931034482758621,9.833333333333332,3.0,3.0,6.166666666666664,19.0,17.5,95.0,4.6,5.115384615384613,8.5,231.25,4.6,4.6,4.8373333333333335,4.586206896551724,27.500000000000032,4.6,4.6,9.616666666666667,24.399999999999995,24.249999999999996,99.5,4.96,20.72499999999996,9.85,450.0,4.960000000000001,4.96,20.449999999999925,4.958620689655172,206.49999999999997,4.960000000000001,4.96,0,0,0,0,0,0,0,0,0,0,0
11,9.849900924702489,150.892544,19.577690219055835,86.708224,11.469526599262934,68.460544,25.12293338791243,88.551424,6.979924084516256,137.678848,69.92066630210782,64.323584,,55.427072,,52.87936,,55.545856,,,14.695676276451914,94.703616,6.057719928186711,62.410752,34.55338394443246,59.977728,18.16690598144204,97.93536,8.3180980039654,48.893952,6.818244406196227,56.836096,3.3,6.666666666666667,4.666666666666666,75.0,3.333333333333333,3.595238095238096,4.0,92.30769230769228,3.0,3.0,2.8,2.931034482758621,9.833333333333332,3.0,3.0,6.166666666666664,16.000000000000004,16.75,95.0,6.499999999999998,8.710526315789474,8.5,231.25,4.6,4.6,4.8373333333333335,4.586206896551724,27.500000000000032,4.6,4.6,9.616666666666667,24.099999999999994,24.175000000000004,99.5,9.65,22.274999999999988,9.85,450.0,4.96,4.96,20.449999999999925,4.958620689655172,206.49999999999997,4.96,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
12,9.849900924702489,150.892544,19.577690219055835,86.708224,11.469526599262934,68.460544,22.62247969734601,88.551424,6.979924084516256,137.678848,69.92066630210782,64.323584,,55.427072,,52.87936,,55.545856,,,13.228624642359197,94.703616,4.647500000000004,62.410752,34.55338394443246,59.977728,18.16690598144204,97.93536,8.3180980039654,48.893952,7.146849269496286,56.836096,3.3,6.666666666666667,4.666666666666666,75.0,3.333333333333333,3.595238095238096,4.0,78.4090909090909,3.0,3.0,2.8,2.931034482758621,9.833333333333332,3.0,3.0,6.166666666666664,16.000000000000004,16.75,95.0,6.499999999999998,8.710526315789474,8.5,199.6428571428571,4.6,4.6,4.8373333333333335,4.586206896551724,27.500000000000032,4.6,4.6,9.616666666666667,24.099999999999994,24.175000000000004,99.5,9.65,22.274999999999988,9.85,244.9642857142857,4.96,4.96,20.449999999999925,4.958620689655172,206.49999999999997,4.96,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
13,7.528865344828794,151.126016,18.133586427064067,86.708224,11.469526599262934,68.460544,20.122026006779603,88.551424,7.089999092064776,137.682944,77.13436123348089,64.012288,,55.427072,,52.87936,,55.545856,,,11.761573008266474,94.703616,5.039674535521186,62.410752,35.48378561855024,60.02688,18.16690598144204,97.93536,8.3180980039654,48.893952,7.146849269496286,56.836096,3.272727272727273,6.666666666666667,4.666666666666666,62.5,3.333333333333333,3.595238095238096,3.0,78.4090909090909,3.0,2.7142857142857144,2.3384615384615386,2.5789473684210527,8.152173913043478,3.0,3.0,6.250000000000002,16.000000000000004,16.75,92.5,6.499999999999998,8.710526315789474,4.6,199.6428571428571,4.6,4.542857142857143,4.541538461538462,4.852631578947369,17.75,4.6,4.6,21.25000000000001,24.099999999999994,24.175000000000004,99.25,9.65,22.274999999999988,4.96,244.9642857142857,4.96,4.954285714285714,11.575000000000143,86.49999999999997,24.275,4.96,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
14,8.32915574749635,151.126016,19.64855048537235,86.355968,10.177443827714354,68.460544,32.14975440820557,88.461312,7.089999092064776,137.682944,77.13436123348089,64.012288,,55.427072,,52.87936,,55.545856,,,19.2552945625681,94.695424,5.864929911263806,62.734336,37.48565479505126,60.02688,17.829529384035148,97.93536,8.3656471012209,48.898048,6.712017927086477,56.844288,3.272727272727273,5.0,4.12,62.5,3.5,3.246153846153846,3.0,78.4090909090909,3.0,2.7142857142857144,2.3384615384615386,2.5789473684210527,8.152173913043478,3.0,2.7777777777777777,6.250000000000002,9.0,9.590909090909092,92.5,7.5,5.466666666666669,4.6,199.6428571428571,4.6,4.542857142857143,4.541538461538462,4.852631578947369,17.75,4.6,4.555555555555555,21.25000000000001,9.9,40.25,99.25,9.749999999999998,9.846666666666666,4.96,244.9642857142857,4.960000000000001,4.954285714285714,11.575000000000143,86.49999999999997,24.275,4.96,4.955555555555556,0,0,0,0,0,0,0,0,0,0,0
15,8.324994237402478,151.126016,19.64855048537235,86.355968,9.131199756441449,68.460544,32.14975440820557,88.461312,6.75256131082006,137.68704,61.71126582220417,64.012288,,55.427072,,52.87936,,55.545856,,,19.2552945625681,94.695424,5.864929911263806,62.734336,35.00886383479236,60.071936,17.829529384035148,97.93536,8.3656471012209,48.898048,5.321134065707203,56.844288,3.272727272727273,5.0,4.12,62.5,3.5,3.246153846153846,3.0,67.1875,3.0,2.7142857142857144,2.3384615384615386,2.5789473684210527,8.152173913043478,3.0,2.7777777777777777,6.250000000000002,9.0,9.590909090909092,92.5,7.5,5.466666666666669,4.6,175.0,4.6,4.542857142857143,4.541538461538462,4.852631578947369,17.75,4.6,4.555555555555555,21.25000000000001,9.9,40.25,99.25,9.749999999999998,9.846666666666666,4.96,242.5,4.960000000000001,4.954285714285714,11.575000000000143,86.49999999999997,24.275,4.96,4.955555555555556,0,0,0,0,0,0,0,0,0,0,0
16,9.432419956424306,151.629824,18.12585845182767,86.315008,9.916170112750743,68.460544,30.025791689549987,88.190976,6.278780538929196,137.68704,66.74206153155123,64.077824,,55.427072,,52.87936,,55.545856,,,19.2552945625681,94.695424,6.103943600972067,62.734336,35.00886383479236,60.071936,16.20178958094347,97.93536,8.3656471012209,48.898048,6.460038928866337,56.844288,3.1052631578947367,5.0,4.12,,3.5,3.246153846153846,,67.1875,3.0,3.6666666666666665,1.7826086956521738,2.1428571428571432,7.9411764705882355,3.0,2.7777777777777777,4.789473684210527,9.0,9.590909090909092,,7.5,5.466666666666669,,175.0,4.6,8.0,4.530434782608697,4.885714285714286,23.0,4.6,4.555555555555555,9.000000000000007,9.9,40.25,,9.749999999999998,9.846666666666666,,242.5,4.960000000000001,9.8,8.420000000000002,9.399999999999997,47.000000000000014,4.96,4.955555555555556,0,0,0,0,0,0,0,0,0,0,0
17,9.037964623873997,151.629824,15.913183279742432,86.315008,9.408899625935144,68.95616,28.48950573787061,88.190976,6.278780538929197,137.68704,66.74206153155123,64.077824,,55.427072,,52.87936,,55.545856,,,16.789765477184975,94.724096,5.635203167719427,62.795776,33.26675142440274,60.071936,16.201789580943466,97.93536,6.913333935181008,48.898048,6.328045789043329,56.864768,3.1052631578947367,,4.7142857142857135,,,3.22680412371134,,67.1875,,3.6666666666666665,1.7826086956521738,2.1428571428571432,7.9411764705882355,,3.0,4.789473684210527,,9.7,,,5.124999999999999,,175.0,,8.0,4.530434782608697,4.885714285714286,23.0,,4.6,9.000000000000007,,23.05,,,19.599999999999994,,242.5,,9.8,8.420000000000002,9.399999999999997,47.000000000000014,,4.96,0,0,0,0,0,0,0,0,0,0,0
18,9.037964623873997,151.629824,15.497028562937627,86.306816,9.408899625935144,68.95616,28.48950573787061,88.190976,6.239237066836138,137.691136,63.45067522769331,64.126976,,55.427072,,52.87936,,55.545856,,,16.789765477184975,94.724096,4.538338333248586,62.795776,31.141505213531367,60.465152,15.35092204863943,97.910784,5.267816430817612,48.898048,6.328045789043329,56.864768,3.1052631578947367,,4.7142857142857135,,,3.22680412371134,,63.23529411764706,,3.6666666666666665,1.7826086956521738,2.1428571428571432,7.9411764705882355,,3.0,4.789473684210527,,9.7,,,5.124999999999999,,145.0000000000001,,8.0,4.530434782608697,4.885714285714286,23.0,,4.6,9.000000000000007,,23.05,,,19.599999999999994,,239.50000000000009,,9.8,8.420000000000002,9.399999999999997,47.000000000000014,,4.96,0,0,0,0,0,0,0,0,0,0,0
19,8.599608728367828,151.629824,15.497028562937627,86.306816,6.40992929140967,68.95616,28.48950573787061,88.190976,5.9520828887782615,137.691136,60.619302174384906,64.126976,,55.427072,,52.87936,,55.545856,,,16.789765477184975,94.724096,4.5306907347995855,62.918656,30.000364617516823,60.465152,15.35092204863943,97.910784,3.36213333333338,48.898048,5.903011390232472,56.864768,2.789473684210526,,4.7142857142857135,,,3.22680412371134,,63.23529411764706,,,1.7551020408163265,2.3684210526315788,7.619047619047619,,3.0,4.557894736842105,,9.7,,,5.124999999999999,,145.0000000000001,,,4.383673469387755,4.473684210526317,9.714285714285715,,4.6,4.95578947368421,,23.05,,,19.599999999999994,,239.50000000000009,,,4.975102040816326,4.947368421052632,21.700000000000014,,4.96,0,0,0,0,0,0,0,0,0,0,0
20,8.39300774058115,151.883776,11.832754600132487,86.306816,5.909044455799725,68.968448,14.587955210608817,88.440832,5.9520828887782615,137.691136,60.619302174384906,64.126976,,55.427072,,52.87936,,55.545856,,,5.477633333331748,94.724096,4.5306907347995855,62.918656,30.000364617516823,60.465152,13.866339928602471,97.910784,6.543546671393427,48.893952,5.7839265554774455,56.860672,2.789473684210526,,3.4242424242424248,,,3.03960396039604,,63.23529411764706,,,1.7551020408163265,2.3684210526315788,7.619047619047619,,2.555555555555556,4.557894736842105,,7.500000000000005,,,4.671287128712871,,145.0000000000001,,,4.383673469387755,4.473684210526317,9.714285714285715,,4.511111111111111,4.95578947368421,,19.00000000000002,,,7.424999999999974,,239.50000000000009,,,4.975102040816326,4.947368421052632,21.700000000000014,,4.951111111111111,0,0,0,0,0,0,0,0,0,0,0
21,8.39300774058115,151.883776,11.432912170130017,86.306816,5.909044455799725,68.968448,16.373856392065257,88.440832,6.004002348044085,137.695232,63.59542936534804,64.356352,,55.427072,,52.87936,,55.545856,,,5.477633333331748,94.724096,2.9302027436981857,62.918656,31.29405824830104,60.133376,11.5339059997788,97.910784,6.543546671393427,48.893952,5.7839265554774455,56.860672,2.789473684210526,,3.4242424242424248,,,3.03960396039604,,56.25,,,1.7551020408163265,2.3684210526315788,7.619047619047619,,2.555555555555556,4.557894736842105,,7.500000000000005,,,4.671287128712871,,95.25,,,4.383673469387755,4.473684210526317,9.714285714285715,,4.511111111111111,4.95578947368421,,19.00000000000002,,,7.424999999999974,,220.75,,,4.975102040816326,4.947368421052632,21.700000000000014,,4.951111111111111,0,0,0,0,0,0,0,0,0,0,0
22,8.468316388516092,151.863296,14.196104919508953,86.274048,5.909044455799725,68.968448,18.544025480001523,88.653824,5.949105637877547,137.695232,59.00262318807777,64.356352,,55.427072,,52.87936,,55.545856,,,5.477633333331748,94.724096,3.3638244688993177,63.01696,28.945082199543517,60.133376,14.82623114229181,97.91488,6.543546671393427,48.893952,5.7839265554774455,56.860672,3.16,,3.4242424242424248,,,3.03960396039604,,56.25,,,1.4406779661016946,2.3846153846153846,8.1,,2.555555555555556,4.888,,7.500000000000005,,,4.671287128712871,,95.25,,,4.369491525423729,4.476923076923077,17.928571428571423,,4.511111111111111,20.950000000000006,,19.00000000000002,,,7.424999999999974,,220.75,,,7.099999999999978,4.947692307692307,24.292857142857144,,4.951111111111111,0,0,0,0,0,0,0,0,0,0,0
23,8.468316388516092,151.863296,13.952692448583596,86.274048,2.827201808003585,68.988928,22.264259562577283,88.653824,5.949105637877547,137.695232,59.00262318807777,64.356352,,55.427072,,52.87936,,55.545856,,,14.922885983783246,94.707712,4.2822022072814905,63.01696,28.945082199543517,60.133376,15.216607367378613,97.91488,6.507347280333241,48.893952,4.850747076898216,56.860672,3.16,,4.28,,,3.125,,56.25,,,1.4406779661016946,2.3846153846153846,8.1,,3.0,4.888,,8.966666666666667,,,4.824999999999999,,95.25,,,4.369491525423729,4.476923076923077,17.928571428571423,,4.6,20.950000000000006,,18.84999999999997,,,16.07499999999998,,220.75,,,7.099999999999978,4.947692307692307,24.292857142857144,,4.96,0,0,0,0,0,0,0,0,0,0,0
