,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-767dc_cpu,productpage-v1-66756cddfd-767dc_memory,productpage-v1-66756cddfd-7lpz5_cpu,productpage-v1-66756cddfd-7lpz5_memory,productpage-v1-66756cddfd-f6gf5_cpu,productpage-v1-66756cddfd-f6gf5_memory,productpage-v1-66756cddfd-jmtbg_cpu,productpage-v1-66756cddfd-jmtbg_memory,productpage-v1-66756cddfd-m6tcs_cpu,productpage-v1-66756cddfd-m6tcs_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,productpage-v1-66756cddfd-wgv7g_cpu,productpage-v1-66756cddfd-wgv7g_memory,productpage-v1-66756cddfd-xd2t7_cpu,productpage-v1-66756cddfd-xd2t7_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
99,2023-06-27 08:03:15,31.17708596541431,65.82272,,,,,,,,,,,379.36938874626253,101.318656,,,,,20.419117816956078,68.165632,17.79899919857668,227.434496,27.158080518982505,224.219136,27.73890310513335,233.361408
100,2023-06-27 08:03:20,34.75635982215126,65.82272,,,,,,,,,,,379.36938874626253,101.318656,,,,,20.419117816956078,68.165632,17.52421988166093,227.434496,27.158080518982505,224.219136,30.52564244777152,233.406464
101,2023-06-27 08:03:25,45.41865725034271,65.826816,,,,,,,,,,,262.6680377207026,101.494784,,,,,21.415263358911258,67.903488,17.52421988166093,227.434496,27.1580805189825,224.219136,28.081303602057787,233.406464
102,2023-06-27 08:03:30,45.41865725034271,65.826816,,,,,,,,,,,262.6680377207026,101.494784,,,,,20.464735549630074,67.903488,17.049181051607654,227.434496,27.0601346001582,224.219136,28.081303602057787,233.406464
103,2023-06-27 08:03:35,47.145593590677855,65.826816,,,,,,,,,,,262.6680377207026,101.494784,,,,,20.464735549630074,67.903488,12.541235505053828,227.434496,27.0601346001582,224.219136,27.355775394213893,233.381888
104,2023-06-27 08:03:40,43.77507710383178,65.826816,,,,,,,,,,,291.3347355210547,101.535744,,,,,21.77720523684295,68.538368,16.29223549487985,227.434496,30.581175307920503,224.223232,27.355775394213893,233.381888
105,2023-06-27 08:03:45,43.77507710383178,65.826816,,,,,,,,,,,291.3347355210547,101.535744,,,,,21.77720523684295,68.538368,16.29223549487985,227.434496,33.608352336547036,224.223232,27.11920948272284,233.418752
106,2023-06-27 08:03:50,46.52597390748978,65.818624,,,,,,,,,,,291.3347355210547,101.535744,,,,,19.653060454939908,68.538368,15.743770192892018,227.434496,33.608352336547036,224.223232,27.11920948272284,233.418752
107,2023-06-27 08:03:55,52.67457526375732,65.818624,,,,,,,,,,,240.9683010820419,101.53984,,,,,24.68829040385472,67.981312,16.550648344386573,227.487744,33.608352336547036,224.223232,27.11920948272284,233.418752
108,2023-06-27 08:04:00,49.87114877803711,65.814528,,,,,,,,,,,270.91303907237904,101.53984,,,,,24.68829040385472,67.981312,16.550648344386573,227.487744,35.4157785232065,224.33792,20.748950000000832,233.418752
109,2023-06-27 08:04:05,49.87114877803711,65.814528,,,,,,,,,,,246.83201034464764,101.470208,,,,,24.68829040385472,67.981312,16.550648344386573,227.487744,35.4157785232065,224.33792,29.377977991439643,233.435136
110,2023-06-27 08:04:10,49.75914738702562,65.814528,,,,,,,,,,,299.98927690945624,101.470208,,,,,20.708555326656175,68.571136,10.435250672093838,227.602432,19.133057792333865,224.33792,29.377977991439643,233.435136
111,2023-06-27 08:04:15,42.398801949507565,65.814528,,,,,,,,,,,299.98927690945624,101.470208,,,,,20.708555326656175,68.571136,11.81632382977113,227.602432,21.528657728770323,224.33792,26.5988548905021,233.426944
112,2023-06-27 08:04:20,44.84572756857203,65.86368,,,,,,,,,,,288.0939712706434,101.548032,,,,,20.708555326656175,68.571136,12.826718794035097,227.713024,24.28041345636434,224.3584,25.476218438050743,233.426944
113,2023-06-27 08:04:25,42.439977242557184,65.86368,,,,,,,,,,,266.13042204702134,101.548032,,,,,19.674677556118787,68.23936,16.23806577997902,227.713024,29.44468383847996,224.3584,25.476218438050743,233.426944
114,2023-06-27 08:04:30,42.439977242557184,65.86368,,,,,,,,,,,289.119058912821,101.584896,,,,,19.674677556118787,68.23936,16.23806577997902,227.713024,29.44468383847996,224.3584,21.836445263261123,233.426944
115,2023-06-27 08:04:35,43.55640453490149,64.905216,,,,,,,,,,,289.119058912821,101.584896,,,,,19.674677556118787,68.23936,16.273565175547407,227.721216,30.743894376970637,224.395264,18.389918152350827,233.426944
116,2023-06-27 08:04:40,43.55640453490149,64.905216,,,,,,,,,,,216.89818048069677,101.584896,,,,,17.94600860201761,68.23936,15.580014971866701,227.721216,22.73691073886835,224.395264,25.571539274392492,233.45152
117,2023-06-27 08:04:45,43.55640453490149,64.905216,,,,,,,,,,,205.77169193103026,101.584896,,,,,19.03518053678238,68.673536,16.438523953723607,227.729408,22.951996083255377,224.395264,24.551715419816286,233.45152
118,2023-06-27 08:04:50,43.24384725981018,64.94208,,,,,,,,,,,184.84937423703528,101.584896,,,,,19.03518053678238,68.673536,16.438523953723607,227.729408,27.46356259355463,224.395264,24.551715419816286,233.45152
119,2023-06-27 08:04:55,43.24384725981018,64.94208,,,,,,,,,,,292.85460514014,101.687296,,,,,21.33975690118124,68.673536,17.063483421352906,227.729408,27.46356259355463,224.395264,24.551715419816286,233.45152
120,2023-06-27 08:05:00,48.36139747995424,64.94208,,,,,,,,,,,292.85460514014,101.687296,,,,,21.33975690118124,68.673536,14.028837691995413,227.729408,31.45908091805926,224.395264,24.551715419816286,233.480192
