,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-6rlj2_cpu,currencyservice-ccbc788bc-6rlj2_memory,currencyservice-ccbc788bc-9ps4z_cpu,currencyservice-ccbc788bc-9ps4z_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,currencyservice-ccbc788bc-nxbb7_cpu,currencyservice-ccbc788bc-nxbb7_memory,currencyservice-ccbc788bc-t9dms_cpu,currencyservice-ccbc788bc-t9dms_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-9r7zm_cpu,recommendationservice-cc746f6c7-9r7zm_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99,shippingservice.csv,frontend.csv,emailservice.csv,redis-cart.csv,productcatalogservice.csv,paymentservice.csv,adservice.csv,checkoutservice.csv,currencyservice.csv,cartservice.csv,loadgenerator.csv
10,13.46911579921967,129.339392,12.80970929030749,83.92704,9.39859843799946,70.946816,,71.729152,,72.15104,24.663256231298394,92.250112,,71.643136,,63.11936,7.117781986531824,134.71744,77.3942604657454,72.8064,22.522438450084245,97.120256,3.357004295081012,72.8064,41.68681549659994,61.66528,20.789596273291917,91.07456,8.118401020449348,50.126848,7.667841083837839,64.802816,3.842105263157895,5.833333333333334,8.4375,100.0,3.444444444444444,3.873239436619718,3.0,98.75,8.75,2.75,2.955056179775281,3.125,12.0,3.4,4.5,9.416666666666668,18.25,30.833333333333364,900.0,16.750000000000004,17.999999999999993,4.6,244.4736842105264,20.5,4.550000000000001,5.739130434782608,4.925,43.750000000000014,6.999999999999999,8.833333333333332,22.975,24.325,89.2499999999999,990.0,24.175,246.99999999999977,4.96,765.0000000000011,24.55,4.955,16.14999999999994,9.4,93.33333333333331,9.7,9.883333333333333,0,0,0,0,0,0,0,0,0,0,0
11,12.47736569710939,129.339392,9.806550000000058,83.92704,9.877504395975196,70.959104,,71.729152,,72.15104,23.01080958331088,92.250112,,71.643136,,63.11936,7.375315719272343,134.71744,77.3942604657454,72.8064,20.93082871976055,97.120256,2.975426803795674,72.8064,41.68681549659994,61.66528,22.247137178508428,91.07456,8.118401020449346,50.126848,7.667841083837839,64.802816,3.842105263157895,5.833333333333334,8.4375,81.25,3.4,3.5316455696202533,3.0,98.75,8.75,2.75,2.955056179775281,3.125,12.0,3.0,3.0,9.416666666666668,18.25,30.833333333333364,175.0,6.999999999999999,8.055555555555557,4.6,244.4736842105264,20.5,4.550000000000001,5.739130434782608,4.925,43.750000000000014,4.6,4.6,22.975,24.325,89.2499999999999,242.49999999999997,9.7,25.0,4.96,765.0000000000011,24.55,4.955,16.14999999999994,9.4,93.33333333333331,4.959999999999999,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
12,12.47736569710939,129.339392,20.87612335157627,84.025344,11.8643555086068,70.959104,,71.729152,,72.15104,29.562641951791854,92.413952,,71.643136,,63.11936,7.232468983586577,134.725632,77.3942604657454,72.8064,20.93082871976055,97.120256,5.852959950581675,73.48224,41.68681549659994,61.66528,22.247137178508428,91.07456,8.118401020449346,50.126848,7.598837433113917,64.933888,3.125,5.833333333333334,8.4375,81.25,3.4,3.5316455696202533,3.0,81.57894736842105,3.0,2.75,2.955056179775281,3.125,9.375,3.0,3.0,4.825,18.25,30.833333333333364,175.0,6.999999999999999,8.055555555555557,4.6,203.84615384615387,4.6,4.550000000000001,5.739130434782608,4.925,31.250000000000007,4.6,4.6,9.149999999999991,24.325,89.2499999999999,242.49999999999997,9.7,25.0,4.96,245.38461538461544,4.959999999999999,4.955,16.14999999999994,9.4,48.12499999999999,4.959999999999999,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
13,12.47736569710939,129.339392,20.87612335157627,84.025344,11.8643555086068,70.959104,,71.729152,,72.15104,29.399876712976877,92.413952,,71.643136,,63.11936,7.754395107100942,134.725632,75.89659290481204,72.72448,20.43522490501154,97.128448,5.852959950581675,73.48224,44.284052085977486,61.980672,22.247137178508428,91.07456,8.468726954277587,50.13504,7.598837433113917,64.933888,3.125,6.5,4.428571428571429,81.25,3.4,3.5316455696202533,3.0,81.57894736842105,3.0,3.666666666666667,2.541666666666667,2.8571428571428577,9.375,3.0,3.0,4.825,9.3,17.20000000000001,175.0,6.999999999999999,8.055555555555557,4.6,203.84615384615387,4.6,8.0,4.841666666666667,4.685714285714287,31.250000000000007,4.6,4.6,9.149999999999991,9.93,41.0,242.49999999999997,9.7,25.0,4.96,245.38461538461544,4.959999999999999,9.8,14.650000000000034,8.400000000000016,48.12499999999999,4.959999999999999,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
14,12.47736569710939,129.339392,21.53196584551973,83.59936,12.001628550415097,71.151616,,71.729152,,72.15104,29.399876712976877,92.413952,,71.643136,,63.11936,7.754395107100942,134.725632,75.89659290481204,72.72448,20.43522490501154,97.128448,6.608093926275754,73.48224,44.284052085977486,61.980672,20.532300434246498,91.336704,8.468726954277587,50.13504,8.33647589281142,64.933888,3.125,6.5,4.428571428571429,75.0,3.0,3.0943396226415096,3.0,81.57894736842105,3.0,3.666666666666667,2.541666666666667,2.8571428571428577,9.375,3.2857142857142856,3.0,4.825,9.3,17.20000000000001,95.0,4.6000000000000005,4.769811320754718,4.6,203.84615384615387,4.6,8.0,4.841666666666667,4.685714285714287,31.250000000000007,5.9999999999999964,4.6,9.149999999999991,9.93,41.0,99.5,4.960000000000001,9.862500000000002,4.96,245.38461538461544,4.959999999999999,9.8,14.650000000000034,8.400000000000016,48.12499999999999,9.6,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
15,8.733187967185208,129.380352,21.53196584551973,83.59936,13.801015181149438,71.151616,,71.729152,,72.15104,28.52102862479056,92.700672,,71.643136,,63.11936,7.378995939461055,134.71744,73.4498061102455,72.82688,16.04831517224646,97.128448,6.608093926275754,73.48224,47.49532566578437,61.980672,14.616102654805267,91.336704,8.468726954277587,50.13504,6.996341079287022,64.933888,3.347826086956521,6.5,4.428571428571429,75.0,3.0,3.0943396226415096,3.0,63.54166666666666,3.0,3.666666666666667,2.541666666666667,2.8571428571428577,7.241379310344827,3.2857142857142856,3.0,6.624999999999999,9.3,17.20000000000001,95.0,4.6000000000000005,4.769811320754718,4.6,99.375,4.6,8.0,4.841666666666667,4.685714285714287,10.0,5.9999999999999964,4.6,9.6625,9.93,41.0,99.5,4.960000000000001,9.862500000000002,4.96,233.87499999999991,4.96,9.8,14.650000000000034,8.400000000000016,39.99999999999993,9.6,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
16,9.784771144045,129.380352,21.61797557153154,83.59936,13.801015181149438,71.151616,,71.729152,,72.15104,27.768622786147915,92.700672,,71.643136,,63.11936,5.529519967044803,134.71744,72.99531211448316,72.82688,18.229784997826965,97.222656,6.608093926275754,73.48224,47.49532566578437,61.980672,16.279821483608856,91.336704,7.580945163956652,50.139136,4.804925000000004,64.933888,3.347826086956521,3.0,3.7096774193548394,75.0,3.0,3.0943396226415096,3.0,63.54166666666666,3.0,2.333333333333333,1.3529411764705883,1.7619047619047616,7.241379310344827,3.2857142857142856,3.0,6.624999999999999,4.6,9.85714285714286,95.0,4.6000000000000005,4.769811320754718,4.6,99.375,4.6,4.466666666666667,4.378151260504202,4.504761904761905,10.0,5.9999999999999964,4.6,9.6625,4.96,23.425000000000008,99.5,4.960000000000001,9.862500000000002,4.96,233.87499999999991,4.96,4.946666666666667,7.9166666666666625,19.599999999999973,39.99999999999993,9.6,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
17,13.871803054479146,129.830912,19.479809625707823,83.574784,11.688921063921084,71.335936,,71.729152,,72.15104,25.88413146993677,92.99968,,71.643136,,63.11936,6.763594068043182,134.71744,72.99531211448316,72.82688,18.229784997826965,97.222656,4.953204314720794,73.48224,41.37684833121955,62.267392,16.271835633230598,91.336704,7.580945163956652,50.139136,7.262498193156752,64.786432,3.347826086956521,3.0,3.7096774193548394,37.5,,3.175824175824176,3.0,63.54166666666666,3.0,2.333333333333333,1.3529411764705883,1.7619047619047616,7.241379310344827,,3.2857142857142856,6.624999999999999,4.6,9.85714285714286,47.5,,4.916483516483517,4.6,99.375,4.6,4.466666666666667,4.378151260504202,4.504761904761905,10.0,,5.999999999999998,9.6625,4.96,23.425000000000008,49.75,,9.38125,4.96,233.87499999999991,4.96,4.946666666666667,7.9166666666666625,19.599999999999973,39.99999999999993,,9.6,0,0,0,0,0,0,0,0,0,0,0
18,13.871803054479146,129.830912,10.508614510047709,83.574784,9.367377377866775,71.335936,,71.729152,,72.15104,25.88413146993677,92.99968,,71.643136,,63.11936,6.763594068043182,134.71744,62.70771489153478,72.634368,17.16607401318637,97.189888,4.953204314720794,72.78592,41.37684833121955,62.267392,17.914081996434955,91.369472,7.580945163956652,50.139136,7.262498193156752,64.786432,3.333333333333333,3.0,3.7096774193548394,37.5,,3.175824175824176,3.0,70.0,,2.333333333333333,1.3529411764705883,1.7619047619047616,9.038461538461538,,3.2857142857142856,6.5,4.6,9.85714285714286,47.5,,4.916483516483517,4.6,203.33333333333331,,4.466666666666667,4.378151260504202,4.504761904761905,22.5625,,5.999999999999998,9.65,4.96,23.425000000000008,49.75,,9.38125,4.96,404.9999999999992,,4.946666666666667,7.9166666666666625,19.599999999999973,44.25000000000003,,9.6,0,0,0,0,0,0,0,0,0,0,0
19,13.871803054479146,129.830912,11.85130247729352,83.574784,9.367377377866775,71.335936,,71.729152,,72.15104,17.121980119484302,92.99968,,71.643136,,63.11936,6.251664671554894,134.71744,62.70771489153478,72.634368,14.882657869934963,97.189888,4.953204314720794,72.78592,37.42185128983442,62.267392,17.914081996434955,91.369472,6.050579576503299,50.139136,7.262498193156752,64.786432,3.333333333333333,,4.111111111111111,37.5,,3.175824175824176,,70.0,,,2.465346534653465,2.7,9.038461538461538,,3.2857142857142856,6.5,,18.000000000000007,47.5,,4.916483516483517,,203.33333333333331,,,4.873267326732673,4.54,22.5625,,5.999999999999998,9.65,,24.300000000000004,49.75,,9.38125,,404.9999999999992,,,19.300000000000026,4.954000000000001,44.25000000000003,,9.6,0,0,0,0,0,0,0,0,0,0,0
20,19.763026537867617,130.367488,10.3629999999999,83.574784,8.108930964571641,71.33184,,71.729152,,72.15104,15.87332500000116,92.99968,,71.643136,,63.11936,5.9440654472317656,134.71744,62.70771489153478,72.634368,14.882657869934963,97.189888,4.930240684027724,72.78592,34.06074632952717,61.857792,15.238027585390409,91.377664,5.440580627364948,50.139136,6.4160909505009975,64.565248,3.333333333333333,,4.111111111111111,,,3.1475409836065578,,70.0,,,2.465346534653465,2.7,9.038461538461538,,3.0000000000000004,6.5,,18.000000000000007,,,4.865573770491803,,203.33333333333331,,,4.873267326732673,4.54,22.5625,,14.500000000000004,9.65,,24.300000000000004,,,18.45000000000003,,404.9999999999992,,,19.300000000000026,4.954000000000001,44.25000000000003,,23.95,0,0,0,0,0,0,0,0,0,0,0
21,22.93000551704289,130.367488,15.134749249416087,83.59936,7.458024610408137,71.33184,,71.729152,,72.15104,18.10433805291525,92.99968,,71.643136,,63.11936,5.9440654472317656,134.71744,41.89085000000006,72.634368,15.867699967294133,97.202176,4.930240684027724,72.323072,34.06074632952717,61.857792,15.238027585390402,91.377664,7.081824367747228,49.958912,6.4160909505009975,64.565248,3.272727272727273,,4.111111111111111,,,3.1475409836065578,,65.625,,,2.465346534653465,2.7,8.833333333333332,,3.0000000000000004,7.500000000000017,,18.000000000000007,,,4.865573770491803,,137.49999999999994,,,4.873267326732673,4.54,20.83333333333333,,14.500000000000004,43.74999999999999,,24.300000000000004,,,18.45000000000003,,238.74999999999997,,,19.300000000000026,4.954000000000001,24.583333333333336,,23.95,0,0,0,0,0,0,0,0,0,0,0
22,22.93000551704289,130.367488,15.134749249416087,83.59936,7.458024610408137,71.33184,,71.729152,,72.15104,16.169038735675407,92.99968,,71.643136,,63.11936,5.694115238972285,134.71744,45.637823868003096,72.634368,15.79931291861412,97.202176,4.930240684027724,72.323072,27.97175899303304,61.857792,14.32057357752164,91.377664,7.019958502124506,49.958912,6.321194161441982,64.565248,3.272727272727273,,4.071428571428571,,,3.1475409836065578,,65.625,,,2.276923076923077,2.4,8.833333333333332,,3.0000000000000004,7.500000000000017,,8.821428571428573,,,4.865573770491803,,137.49999999999994,,,4.578461538461539,4.64,20.83333333333333,,14.500000000000004,43.74999999999999,,18.55000000000003,,,18.45000000000003,,238.74999999999997,,,8.13000000000001,8.600000000000003,24.583333333333336,,23.95,0,0,0,0,0,0,0,0,0,0,0
