,timestamp,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-6rlj2_cpu,currencyservice-ccbc788bc-6rlj2_memory,currencyservice-ccbc788bc-9ps4z_cpu,currencyservice-ccbc788bc-9ps4z_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,currencyservice-ccbc788bc-nxbb7_cpu,currencyservice-ccbc788bc-nxbb7_memory,currencyservice-ccbc788bc-t9dms_cpu,currencyservice-ccbc788bc-t9dms_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-9r7zm_cpu,recommendationservice-cc746f6c7-9r7zm_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
25,2023-08-22 06:00:37,20.71882617486445,130.338816,14.06499117171948,84.39808,4.817615260900585,71.335936,,71.729152,,72.15104,26.792505080731708,92.585984,,71.643136,,63.11936,5.366417268092599,134.71744,63.292857627041776,72.66304,15.616394790361536,97.193984,5.026710241020636,72.359936,29.66270904005598,62.32064,14.84690498066282,91.52512,6.761644929464668,49.946624,5.105919032810482,64.565248
26,2023-08-22 06:00:42,20.71882617486445,130.338816,14.322218823289552,84.39808,4.862016870200255,71.335936,,71.729152,,72.15104,26.813057693617502,93.179904,,71.643136,,63.11936,5.366417268092599,134.71744,63.57506726457392,72.491008,15.616394790361536,97.193984,5.026710241020636,72.359936,29.66270904005598,62.32064,12.464846744896407,91.561984,6.761644929464668,49.946624,6.393320713899349,64.565248
27,2023-08-22 06:00:47,22.231614147909937,130.338816,14.322218823289552,84.39808,6.961781510569194,70.2464,,71.729152,,72.15104,28.687316225610275,93.179904,,71.643136,,63.11936,3.537700000000044,134.71744,65.39928768326308,72.491008,15.81539027466385,97.19808,4.862413051481275,72.359936,30.766874667824098,62.70976,14.72163204378654,91.561984,6.738443295722112,49.946624,6.442737896494149,64.577536
28,2023-08-22 06:00:52,19.948102323360857,130.400256,14.322218823289552,84.39808,6.961781510569194,70.2464,,71.729152,,72.15104,28.687316225610275,93.179904,,71.643136,,63.11936,5.827844784749444,135.122944,65.39928768326308,72.491008,16.48549852980383,97.19808,4.862413051481275,72.466432,30.766874667824098,62.70976,14.72163204378654,91.561984,5.079689894479001,49.946624,6.442737896494149,64.577536
29,2023-08-22 06:00:57,13.283005617977476,130.400256,15.435939470365849,83.8656,7.9428739876500885,70.2464,,71.729152,,72.15104,16.167519823860026,93.179904,,71.643136,,63.11936,5.827844784749444,135.122944,61.21998571402411,72.605696,16.48549852980383,97.19808,4.849701258773672,72.466432,29.55701365855805,63.012864,14.717408288969237,91.947008,5.636823104001186,49.946624,6.120287043313663,64.57344
30,2023-08-22 06:01:02,11.397261587078605,130.400256,15.435939470365849,83.8656,7.740289999791939,70.569984,,71.729152,,72.15104,12.49606666666902,93.179904,,71.643136,,63.11936,6.063977502416768,134.71744,36.44846662964679,72.605696,15.470672057261604,97.19808,4.849701258773672,72.466432,29.55701365855805,63.012864,15.093505052697592,91.947008,5.441492200742709,49.946624,6.120287043313664,64.57344
31,2023-08-22 06:01:07,13.088215227452906,130.482176,15.435939470365849,83.8656,7.740289999791939,70.569984,,71.729152,,72.15104,12.49606666666902,93.179904,,71.643136,,63.11936,6.368612406040405,134.71744,34.111463991466124,72.613888,17.127072299013644,97.214464,4.744655901576318,72.466432,29.55701365855805,63.012864,13.696096176196017,92.196864,4.884358991220523,49.946624,6.141533107427431,64.577536
32,2023-08-22 06:01:12,12.876086354132543,130.482176,13.197557157419636,83.8656,8.075150527411813,70.578176,,71.729152,,72.15104,12.49606666666902,93.179904,,71.643136,,63.11936,6.368612406040405,134.71744,38.00660800148422,72.613888,17.127072299013644,97.214464,4.56999732118944,72.507392,19.529441376979022,63.123456,12.825254603703799,92.196864,4.3272257816983375,49.946624,6.0864375590590205,64.577536
33,2023-08-22 06:01:17,12.876086354132543,130.482176,12.281892062038606,83.8656,8.075150527411813,70.578176,,71.729152,,72.15104,14.247908234748504,93.179904,,71.643136,,63.11936,6.368612406040405,134.71744,46.74172812021713,72.613888,15.080365687032634,97.214464,4.56999732118944,72.507392,22.67532823438567,63.123456,12.825254603703799,92.196864,6.428559298647727,49.958912,6.0864375590590205,64.577536
34,2023-08-22 06:01:22,11.39116566955744,130.400256,12.281892062038606,83.8656,8.075150527411813,70.578176,,71.729152,,72.15104,12.007988060756066,93.179904,,71.643136,,63.11936,6.406990196675255,134.71744,42.545375447684314,72.675328,16.37368679869478,97.214464,4.58031964535699,72.507392,19.592554373898064,63.123456,11.520019872667719,92.2624,6.428559298647727,49.958912,5.171274044970507,64.577536
