,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,ratings-v1-85cc46b6d4-t88rh_cpu,ratings-v1-85cc46b6d4-t88rh_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
22,2023-06-27 03:56:16,56.04167169705062,64.909312,342.7525955378877,103.58784,,11.067392,22.809049679404993,68.677632,18.50097041591711,214.433792,30.99739692837573,221.171712,61.00559135880946,226.807808
23,2023-06-27 03:56:21,53.533229242741854,64.909312,342.75259553788766,103.366656,,11.067392,22.809049679404993,68.677632,18.712166455648816,214.433792,27.237618200544485,221.171712,65.76733443209119,226.807808
24,2023-06-27 03:56:26,55.969656418901366,64.909312,342.75259553788766,103.366656,,11.067392,22.809049679404993,68.677632,18.712166455648816,214.433792,29.353671317892147,221.20448,65.76733443209119,226.807808
25,2023-06-27 03:56:31,51.01441757774002,64.909312,340.6858568014138,103.366656,,11.067392,18.003625271062038,69.57056,21.438894022575607,214.454272,29.353671317892147,221.20448,65.76733443209119,226.807808
26,2023-06-27 03:56:36,51.01441757774002,64.909312,340.6858568014138,103.325696,,11.067392,22.135151252304716,69.57056,22.68502604746377,214.454272,22.76850698281705,221.20448,36.26381246365184,226.95936
27,2023-06-27 03:56:41,54.21097410830781,64.9216,387.082273002685,103.325696,,11.067392,22.135151252304716,69.57056,22.68502604746377,214.454272,24.080087972949737,221.20448,36.26381246365184,226.95936
28,2023-06-27 03:56:46,54.21097410830781,64.9216,387.082273002685,103.440384,,11.067392,22.135151252304713,69.57056,22.95599845579665,216.399872,31.235286925334353,221.20448,36.26381246365184,226.95936
29,2023-06-27 03:56:51,61.37460326620082,64.9216,387.082273002685,103.440384,,11.067392,23.268391169417185,69.50912,28.220732973933867,216.399872,31.235286925334353,221.20448,40.31011018228476,227.033088
30,2023-06-27 03:56:56,61.37460326620082,64.9216,279.8001174846434,103.440384,,11.067392,25.852841954609215,69.50912,24.740236766906207,217.513984,34.56267217630631,221.20448,40.31011018228476,227.033088
31,2023-06-27 03:57:01,49.256699306316705,64.9216,338.8413382170928,103.391232,,11.067392,25.852841954609215,69.50912,24.740236766906207,217.513984,34.56267217630631,221.20448,43.10550727728415,227.627008
32,2023-06-27 03:57:06,47.30037322971414,64.925696,294.4832421407175,103.391232,,11.067392,22.33085227900757,70.025216,23.470521267320166,217.513984,27.26937230256941,221.20448,44.649877205748794,227.627008
33,2023-06-27 03:57:11,47.30037322971414,64.925696,266.2464639559597,103.391232,,11.067392,20.11698598798929,70.025216,20.972293974029274,219.111424,27.369481559386795,221.0816,44.649877205748794,227.627008
34,2023-06-27 03:57:16,47.30037322971414,64.925696,290.172762261505,103.391232,,11.067392,19.63620436677333,69.681152,18.18558992406064,219.111424,27.36948155938679,221.0816,31.09450000000038,227.627008
35,2023-06-27 03:57:21,47.73506700985228,65.097728,290.172762261505,103.620608,,11.067392,19.63620436677333,69.681152,18.18558992406064,219.111424,27.36948155938679,221.0816,39.06216198170451,227.55328
36,2023-06-27 03:57:26,41.93558429724888,65.097728,290.17276226150494,103.620608,,11.067392,19.63620436677333,69.681152,19.111856705984437,223.06816,23.72490249506002,221.167616,39.06216198170451,227.55328
37,2023-06-27 03:57:31,46.381135494262814,65.277952,286.19157640877177,103.620608,,11.067392,9.841525000000217,69.681152,16.291712185916854,223.06816,23.72490249506002,221.167616,40.515840517240335,227.508224
38,2023-06-27 03:57:36,46.381135494262814,65.277952,286.19157640877177,103.56736,,11.067392,20.22530486422853,69.705728,16.291712185916854,223.06816,23.72490249506002,221.167616,41.1287699254123,227.508224
39,2023-06-27 03:57:41,40.75919341533618,65.277952,312.5707305723494,103.56736,,11.067392,20.22530486422853,69.705728,13.674086585200733,223.06816,26.258641964271227,221.167616,41.1287699254123,227.508224
40,2023-06-27 03:57:46,47.34719584535276,65.425408,321.9561396747092,103.56736,,11.067392,21.829055743492443,69.349376,17.4960424978142,223.174656,24.23384821210047,221.167616,41.89192905266117,227.643392
41,2023-06-27 03:57:51,57.214082171910846,65.425408,321.9561396747092,103.645184,,11.067392,25.147087304419195,69.349376,17.4960424978142,223.174656,30.27843265016093,221.167616,38.90035425757033,227.643392
42,2023-06-27 03:57:56,50.57320757640384,65.634304,289.8446930335021,103.645184,,11.067392,22.369634676829588,69.832704,17.124896497705816,223.199232,29.006125236856654,221.216768,38.90035425757033,227.643392
43,2023-06-27 03:58:01,50.57320757640384,65.634304,317.4663380620378,103.645184,,11.067392,22.369634676829588,69.832704,17.124896497705816,223.199232,29.006125236856654,221.216768,32.34423560016429,227.713024
44,2023-06-27 03:58:06,44.40765350956966,65.634304,317.4663380620378,103.911424,,11.067392,23.485494777150805,69.832704,17.124896497705812,223.199232,29.006125236856654,221.216768,38.46192534182628,227.713024
45,2023-06-27 03:58:11,53.25147229678254,65.921024,317.4663380620378,103.911424,,11.067392,20.007619188082234,69.832704,14.91002218452472,223.199232,28.980474476874623,221.229056,38.46192534182628,227.713024
46,2023-06-27 03:58:16,53.25147229678254,65.921024,333.3481204910786,103.911424,,11.067392,17.61877908865033,69.660672,16.596161851637277,223.35488,28.980474476874623,221.229056,38.90440276477834,227.975168
47,2023-06-27 03:58:21,50.58982419959131,65.921024,333.3481204910786,103.985152,,11.067392,21.0080135926753,69.660672,16.596161851637277,223.35488,28.980474476874623,221.229056,37.06012453411409,227.975168
48,2023-06-27 03:58:26,42.61925686965626,65.921024,349.0690429654025,103.985152,,11.067392,22.730473281261666,69.701632,16.48699165626389,223.35488,21.54548806957183,221.229056,37.06012453411409,227.975168
49,2023-06-27 03:58:31,34.662694063407464,65.921024,352.79251800675473,104.136704,,11.067392,22.730473281261666,69.701632,13.547223652354907,223.35488,19.270321296120105,221.229056,21.79605000000038,227.975168
50,2023-06-27 03:58:36,54.57656273706515,66.019328,352.79251800675473,104.136704,,11.067392,21.246924004824397,69.701632,12.173307680999581,223.35488,32.74256856331362,221.298688,36.23050810095888,228.790272
51,2023-06-27 03:58:41,54.57656273706515,66.019328,295.1521004397511,104.136704,,11.067392,22.71976104884694,69.722112,17.144567372731178,223.363072,34.70492957746374,221.298688,36.23050810095888,228.790272
52,2023-06-27 03:58:46,62.34870012091995,66.019328,408.0364836923947,104.136704,,11.067392,25.295916977018337,69.722112,18.66405123316397,223.363072,34.70492957746374,221.298688,40.737357118114836,228.790272
53,2023-06-27 03:58:51,59.547724840857164,66.093056,408.0364836923947,104.095744,,11.067392,25.295916977018337,69.722112,18.66405123316397,223.363072,34.70492957746374,221.298688,39.66762515225824,228.315136
54,2023-06-27 03:58:56,60.48897411313546,66.093056,408.0364836923947,104.095744,,11.067392,18.897950000000208,69.722112,17.283939867339743,223.72352,33.32559200431348,220.782592,39.66762515225824,228.315136
55,2023-06-27 03:59:01,60.48897411313546,66.093056,290.71281163738735,104.095744,,11.067392,23.792674221469834,70.127616,17.283939867339743,223.72352,33.32559200431348,220.782592,39.512026987385,228.315136
56,2023-06-27 03:59:06,49.14022229681844,66.1504,290.71281163738735,103.75168,,11.067392,23.792674221469834,70.127616,17.283939867339743,223.72352,33.32559200431348,220.782592,31.732963235709434,227.381248
57,2023-06-27 03:59:11,26.209006828824943,66.1504,290.71281163738735,103.75168,,11.067392,23.792674221469834,70.127616,15.887449685209384,223.264768,16.511679589082505,220.188672,31.732963235709434,227.381248
58,2023-06-27 03:59:16,29.170694052047544,66.1504,288.30973611278654,103.75168,,11.067392,17.923594364877815,70.127616,11.670910852713192,223.264768,18.409137597480864,220.188672,26.492274953356784,227.381248
59,2023-06-27 03:59:21,29.557490403400422,66.1504,288.30973611278654,103.477248,,11.067392,20.655663861912455,70.303744,14.455005055611746,223.264768,22.769496100780287,220.188672,26.492274953356784,227.381248
60,2023-06-27 03:59:26,44.61567340240081,66.420736,235.1420773190306,103.477248,,11.067392,18.351715046141035,70.303744,14.455005055611746,223.264768,26.220118654707,220.229632,88.43325419315327,228.323328
61,2023-06-27 03:59:31,44.61567340240081,66.420736,276.9336769516804,103.452672,,11.067392,20.41695114773441,70.197248,15.198161736894406,223.285248,26.220118654707,220.229632,88.43325419315327,228.323328
62,2023-06-27 03:59:36,41.03005825476072,66.420736,305.3022217197142,103.452672,,11.067392,20.41695114773441,70.197248,15.198161736894406,223.285248,21.02315273125082,220.229632,109.89813279700051,228.323328
63,2023-06-27 03:59:41,41.03005825476072,66.420736,305.3022217197142,104.63232,,11.067392,21.64157599833926,70.197248,15.040982916771569,223.285248,25.940898579450064,220.229632,109.89813279700051,228.323328
64,2023-06-27 03:59:46,30.896659617291192,66.420736,398.42216556273314,104.63232,,11.067392,21.64157599833926,70.197248,15.040982916771569,223.285248,30.81933617789477,220.254208,85.67521060188163,228.323328
65,2023-06-27 03:59:51,59.48173585232761,66.428928,333.45832473949173,104.63232,,11.067392,23.45535714285615,69.787648,15.040982916771569,223.285248,30.81933617789477,220.254208,104.87702865829283,228.380672
66,2023-06-27 03:59:56,59.48173585232761,66.428928,338.29656831708024,104.63232,,,23.45535714285615,69.787648,15.93639559518615,223.27296,36.29103548153687,220.254208,104.87702865829283,228.380672
67,2023-06-27 04:00:01,59.48173585232761,66.428928,324.721543856158,104.40704,,,22.191743987035757,69.787648,15.93639559518615,223.27296,36.29103548153687,220.254208,104.87702865829283,228.380672
68,2023-06-27 04:00:06,60.22774010878396,66.428928,324.721543856158,104.40704,,,22.10560136854099,70.291456,15.93639559518615,223.27296,30.751812455998213,220.413952,36.61574039537536,228.380672
69,2023-06-27 04:00:11,49.876824561780325,65.318912,329.26097019070875,104.40704,,,22.10560136854099,70.291456,9.531450000000065,223.27296,29.59245055607501,220.413952,31.94916083138806,228.43392
70,2023-06-27 04:00:16,49.876824561780325,65.318912,309.4869299795772,102.74816,,,22.10560136854099,70.291456,11.310458419731162,223.27296,30.447843659973092,220.254208,31.94916083138806,228.43392
71,2023-06-27 04:00:21,49.876824561780325,65.318912,309.4869299795772,102.74816,,,22.16624994876366,70.43072,10.023746124250835,223.27296,30.447843659973092,220.254208,31.94916083138806,228.43392
72,2023-06-27 04:00:26,35.251368384006994,65.31072,320.54040695279474,102.74816,,,22.16624994876366,70.43072,15.674959717640613,223.301632,20.496838718669117,220.254208,24.10717282827184,228.777984
73,2023-06-27 04:00:31,39.20420179777768,65.31072,320.54040695279474,102.825984,,,16.2134076823643,70.43072,15.595785257939106,223.301632,28.033331827829723,220.2624,26.859305990544794,228.777984
74,2023-06-27 04:00:36,47.43400096524825,65.31072,312.263666479908,102.825984,,,22.01611023975003,69.636096,16.076537469577055,223.301632,28.033331827829723,220.2624,33.025597947275465,228.777984
75,2023-06-27 04:00:41,47.43400096524825,65.31072,396.6606119176796,102.825984,,,22.01611023975003,69.636096,16.44485819975294,223.301632,28.033331827829723,220.2624,33.025597947275465,228.777984
76,2023-06-27 04:00:46,35.68459892615627,65.31072,396.6606119176796,102.899712,,,22.833432190084846,69.537792,17.24182843071219,223.289344,21.95549999999855,220.2624,34.920029836682794,228.814848
77,2023-06-27 04:00:51,64.46937301730675,65.3312,396.6606119176795,102.899712,,,26.828504787626564,69.537792,17.24182843071219,223.289344,34.87778949217954,220.266496,40.38576093258842,228.814848
78,2023-06-27 04:00:56,64.46937301730675,65.3312,420.2191616766411,102.899712,,,26.828504787626564,69.537792,12.791979904096873,223.289344,34.87778949217954,220.266496,41.43642405402589,228.990976
79,2023-06-27 04:01:01,63.41910774241545,65.298432,392.546508828244,102.899712,,,23.068638888889517,69.537792,14.002360846396286,223.490048,34.87778949217954,220.266496,41.43642405402589,228.990976
80,2023-06-27 04:01:06,63.41910774241545,65.298432,392.54650882824393,102.879232,,,25.37828909898682,69.632,15.533281413732274,223.490048,35.246818693694706,220.266496,41.43642405402589,228.990976
81,2023-06-27 04:01:11,63.07299451918415,65.298432,380.7227165319808,102.879232,,,25.37828909898682,69.632,15.880800382517542,223.490048,26.509132339527792,220.266496,40.74456877474238,228.990976
82,2023-06-27 04:01:16,54.30266288520649,65.323008,380.7227165319808,102.879232,,,23.378208659249154,70.131712,16.604169072639436,223.277056,25.089500162568168,220.266496,35.27980063685398,229.056512
83,2023-06-27 04:01:21,54.30266288520649,65.323008,346.5758883720873,102.879232,,,21.869543687637492,70.131712,16.604169072639436,223.277056,32.84480660669177,220.418048,35.27980063685398,229.056512
84,2023-06-27 04:01:26,36.51849925339645,65.323008,314.217929272765,103.092224,,,22.90608715791055,69.828608,16.263077952836095,223.277056,32.84480660669177,220.418048,34.85573755059764,229.064704
85,2023-06-27 04:01:31,40.64201009368435,65.323008,314.217929272765,103.092224,,,22.90608715791055,69.828608,16.30484879394078,223.309824,30.360922967237805,220.418048,34.85573755059764,229.064704
86,2023-06-27 04:01:36,49.48213008345492,65.323008,314.217929272765,103.092224,,,21.997264966003222,69.828608,15.268380227404405,223.309824,41.33392635964343,221.392896,34.85573755059764,229.064704
87,2023-06-27 04:01:41,42.097609420305986,65.323008,220.7865525396714,103.092224,,,23.13861075116804,69.67296,15.268380227404405,223.309824,41.33392635964343,221.392896,36.64212621799999,229.49888
88,2023-06-27 04:01:46,54.045966576498856,65.3312,356.91181688752573,103.092224,,,18.74757029542862,69.67296,11.758630144637184,223.309824,41.33392635964343,221.392896,34.315441345930836,229.49888
89,2023-06-27 04:01:51,52.602887834821004,65.3312,356.91181688752573,102.965248,,,19.775393393286866,69.67296,15.55758972547979,223.309824,33.47907176792624,221.569024,34.315441345930836,229.49888
90,2023-06-27 04:01:56,52.602887834821004,65.3312,366.7302698174502,102.965248,,,17.850631037747082,69.67296,15.55758972547979,223.309824,37.64432697375954,221.569024,33.56351373826886,229.66272
91,2023-06-27 04:02:01,50.38533562572653,65.3312,408.04851032332294,102.948864,,,24.672030350601958,69.746688,16.784382656866104,223.309824,40.19283548846459,221.73696,40.882504020547344,229.66272
92,2023-06-27 04:02:06,63.954397181628295,65.323008,408.04851032332294,102.948864,,,27.034931650404246,69.746688,16.877842767920892,223.301632,48.18979872659021,221.73696,40.882504020547344,229.66272
93,2023-06-27 04:02:11,63.954397181628295,65.323008,337.17167877137734,102.948864,,,27.034931650404246,69.746688,16.877842767920892,223.301632,48.18979872659021,221.73696,39.60532980949351,229.900288
94,2023-06-27 04:02:16,64.64038634321663,65.323008,337.17167877137734,102.715392,,,21.907744637644935,69.746688,17.05547911277552,223.301632,48.18979872659021,221.73696,39.749729412826525,229.900288
95,2023-06-27 04:02:21,53.08591728436666,65.323008,195.26974818146027,102.715392,,,23.038221270799415,70.090752,15.271595139558423,223.035392,33.259992018986964,221.67552,39.749729412826525,229.900288
96,2023-06-27 04:02:26,48.53718070614563,65.323008,237.8339799126691,102.715392,,,21.879918125995324,70.090752,15.271595139558423,223.035392,33.259992018986964,221.67552,31.99840925221585,229.900288
97,2023-06-27 04:02:31,43.151879559328776,65.323008,291.43146433041363,102.756352,,,22.413619091658077,70.295552,11.032758955803734,223.035392,33.25999201898697,221.67552,34.31075113538893,229.96992
98,2023-06-27 04:02:36,51.553738317758196,65.421312,291.43146433041363,102.756352,,,22.413619091658077,70.295552,13.893266815993282,223.035392,33.98420900930501,221.749248,34.31075113538893,229.96992
99,2023-06-27 04:02:41,51.553738317758196,65.421312,319.4810246679353,102.756352,,,19.15951390044862,70.295552,15.31590997451391,223.04768,33.98420900930501,221.749248,30.567446506832315,229.96992
100,2023-06-27 04:02:46,44.12590508017481,65.421312,295.1639915239769,102.690816,,,22.292757343657783,70.176768,15.31590997451391,223.04768,33.98420900930501,221.749248,35.73407312621961,230.105088
101,2023-06-27 04:02:51,44.12590508017481,65.421312,295.1639915239769,102.690816,,,22.292757343657783,70.176768,14.60842237586313,223.04768,29.89739250164825,221.749248,35.73407312621961,230.105088
102,2023-06-27 04:02:56,44.12590508017481,65.421312,386.66570105608696,102.690816,,,23.05596963423034,69.607424,15.50300240610854,223.04768,24.195087744302626,221.749248,35.696449834619465,230.170624
103,2023-06-27 04:03:01,44.12590508017481,65.421312,386.66570105608696,103.108608,,,22.551685014176226,69.607424,15.50300240610854,223.04768,20.87643333333441,221.749248,35.696449834619465,230.170624
104,2023-06-27 04:03:11,62.33380221793341,65.421312,386.66570105608696,103.108608,,,26.511380641095915,69.607424,17.702492311634465,223.04768,40.65607235142066,221.884416,35.696449834619465,230.170624
105,2023-06-27 04:03:16,62.33380221793341,65.298432,390.6676622133121,103.108608,,,21.98213218673669,69.607424,17.344444444443617,223.059968,40.65607235142066,221.884416,40.78377682001243,230.219776
106,2023-06-27 04:03:21,53.49436714542087,65.298432,390.6676622133121,102.715392,,,25.992805364262296,69.926912,17.344444444443617,223.059968,40.65607235142066,221.884416,40.78377682001243,230.219776
107,2023-06-27 04:03:26,53.49436714542087,65.49504,345.31081180270644,102.715392,,,26.331941173857587,69.926912,17.090332701482907,223.059968,42.252118005556824,221.884416,40.78377682001243,230.219776
108,2023-06-27 04:03:31,53.49436714542086,65.49504,326.3568964691258,102.776832,,,26.331941173857587,69.926912,14.870300832087953,223.039488,36.25820519179924,221.908992,34.11245723840995,230.219776
109,2023-06-27 04:03:36,26.875646440806896,65.49504,326.3568964691258,102.776832,,,22.81491329479734,69.787648,14.870300832087953,223.039488,36.25820519179924,221.908992,34.941349704369955,230.445056
110,2023-06-27 04:03:41,30.46970437774114,65.437696,338.26730999982755,102.776832,,,22.81491329479734,69.787648,14.870300832087953,223.039488,17.532564497059933,221.908992,34.941349704369955,230.445056
111,2023-06-27 04:03:46,36.90929190096737,65.437696,309.38662861012733,102.715392,,,22.81491329479734,69.787648,13.670104044818313,223.039488,23.465288847650463,221.98272,34.941349704369955,230.445056
112,2023-06-27 04:03:51,40.869686327870596,65.31072,309.38662861012733,102.715392,,,23.49901989325536,69.67296,14.297077984657433,223.043584,26.173124204015267,221.98272,34.96841677668361,230.539264
113,2023-06-27 04:03:56,47.52473312283878,65.31072,265.32137862302824,102.715392,,,23.49901989325536,69.67296,14.297077984657433,223.043584,32.494024276377615,221.98272,34.96841677668361,230.539264
114,2023-06-27 04:04:01,40.879191274495156,65.31072,335.3841984981967,102.715392,,,22.83508537576876,69.67296,13.225159807110503,223.043584,27.006054359633083,221.98272,32.81850026717507,230.539264
115,2023-06-27 04:04:06,52.329939599985124,65.31072,335.3841984981967,102.883328,,,22.83508537576876,69.67296,14.475863587239168,223.059968,24.298219003268276,221.98272,35.4439293991809,230.64576
116,2023-06-27 04:04:11,58.47711041712132,65.29024,335.3841984981967,102.883328,,,24.02062814308725,70.43072,14.475863587239168,223.059968,40.44396635550227,222.138368,35.4439293991809,230.64576
117,2023-06-27 04:04:16,58.47711041712132,65.29024,393.34222601209905,102.883328,,,24.02062814308725,70.43072,16.605096415583752,223.039488,40.44396635550227,222.138368,33.70557924645449,229.892096
118,2023-06-27 04:04:21,62.97096327781615,65.29024,393.34222601209905,102.76864,,,26.517257235596563,70.43072,16.605096415583752,223.039488,40.44396635550226,222.138368,39.72580416941769,229.892096
119,2023-06-27 04:04:26,62.97096327781615,65.302528,407.87200351881154,102.76864,,,26.679119182562417,70.516736,16.605096415583752,223.039488,40.44396635550226,222.138368,39.72580416941769,229.892096
