,timestamp,details-v1-7d4d9d5fcb-gtrkb_cpu,details-v1-7d4d9d5fcb-gtrkb_memory,productpage-v1-66756cddfd-48z5w_cpu,productpage-v1-66756cddfd-48z5w_memory,productpage-v1-66756cddfd-5pjdl_cpu,productpage-v1-66756cddfd-5pjdl_memory,productpage-v1-66756cddfd-7dbg5_cpu,productpage-v1-66756cddfd-7dbg5_memory,productpage-v1-66756cddfd-csds5_cpu,productpage-v1-66756cddfd-csds5_memory,productpage-v1-66756cddfd-fkrm9_cpu,productpage-v1-66756cddfd-fkrm9_memory,productpage-v1-66756cddfd-j5k9c_cpu,productpage-v1-66756cddfd-j5k9c_memory,productpage-v1-66756cddfd-n6hfk_cpu,productpage-v1-66756cddfd-n6hfk_memory,productpage-v1-66756cddfd-pkfrh_cpu,productpage-v1-66756cddfd-pkfrh_memory,productpage-v1-66756cddfd-rntlb_cpu,productpage-v1-66756cddfd-rntlb_memory,productpage-v1-66756cddfd-vjl5h_cpu,productpage-v1-66756cddfd-vjl5h_memory,ratings-v1-85cc46b6d4-lpptk_cpu,ratings-v1-85cc46b6d4-lpptk_memory,reviews-v1-777df99c6d-8bnvq_cpu,reviews-v1-777df99c6d-8bnvq_memory,reviews-v2-cdd8fb88b-m67hx_cpu,reviews-v2-cdd8fb88b-m67hx_memory,reviews-v3-58b6479b-p2kpc_cpu,reviews-v3-58b6479b-p2kpc_memory
40,2023/6/22 03:25,42.9546,65.765376,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,25.96345098,66.985984,17.58656289,277.25824,34.43865682,239.218688,48.7056367,254.636032
41,2023/6/22 03:26,63.98227831,65.757184,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,26.08882484,66.637824,17.58656289,277.25824,35.41538674,239.235072,48.7056367,254.636032
42,2023/6/22 03:26,63.98227831,65.757184,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,26.08882484,66.637824,16.17020552,277.25824,35.41538674,239.235072,56.46750645,254.636032
43,2023/6/22 03:26,63.98227831,65.757184,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,26.08882484,66.637824,17.48575353,277.368832,23.35770541,239.235072,46.26004571,254.62784
44,2023/6/22 03:26,51.17992793,65.757184,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,22.56491914,66.174976,14.31226071,277.368832,20.6852,239.235072,51.00874149,254.62784
45,2023/6/22 03:26,51.62170135,65.769472,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,22.56491914,66.174976,16.7692328,277.368832,29.28107024,239.24736,51.00874149,254.62784
46,2023/6/22 03:26,51.62170135,65.769472,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,16.33806215,66.174976,16.12243895,277.417984,29.28107024,239.24736,43.96288272,254.664704
47,2023/6/22 03:26,47.73707977,65.769472,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,21.66663748,66.670592,16.12243895,277.417984,29.28107024,239.24736,43.96288272,254.664704
48,2023/6/22 03:26,50.42497942,65.773568,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,21.66663748,66.670592,15.4027303,277.417984,27.81370302,239.24736,26.66901181,254.664704
49,2023/6/22 03:26,43.95620523,65.773568,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,21.66663748,66.670592,12.86889559,277.417984,30.30926451,239.22688,26.66901181,254.664704
50,2023/6/22 03:26,48.10009748,65.728512,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,19.52992868,66.670592,11.33426159,277.417984,30.30926451,239.22688,28.99013503,254.681088
51,2023/6/22 03:26,48.10009748,65.728512,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,20.97877251,66.142208,15.80471874,277.417984,29.59723985,239.22688,24.68786413,254.681088
52,2023/6/22 03:27,48.10009748,65.728512,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,20.97877251,66.142208,16.12819512,277.417984,29.59723985,239.22688,30.99397051,254.656512
53,2023/6/22 03:27,57.63199284,65.724416,,97.6896,,98.881536,,,,,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.85250461,66.142208,16.40740885,277.409792,34.45105989,239.24736,30.99397051,254.656512
54,2023/6/22 03:27,57.63199284,65.724416,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,25.78591422,66.367488,16.40740885,277.409792,34.45105989,239.24736,30.99397051,254.656512
