,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-4fhc4_cpu,reviews-v2-cdd8fb88b-4fhc4_memory,reviews-v2-cdd8fb88b-g72ph_cpu,reviews-v2-cdd8fb88b-g72ph_memory,reviews-v2-cdd8fb88b-hdknv_cpu,reviews-v2-cdd8fb88b-hdknv_memory,reviews-v2-cdd8fb88b-j8xf2_cpu,reviews-v2-cdd8fb88b-j8xf2_memory,reviews-v2-cdd8fb88b-l7c7g_cpu,reviews-v2-cdd8fb88b-l7c7g_memory,reviews-v2-cdd8fb88b-ljxhw_cpu,reviews-v2-cdd8fb88b-ljxhw_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v2-cdd8fb88b-sxt2s_cpu,reviews-v2-cdd8fb88b-sxt2s_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
105,2023-06-27 06:19:42,38.42435970948039,64.679936,231.049261404306,99.954688,14.72403270723549,67.801088,13.500659360648058,226.779136,,,,,,,,,,,,,24.256416666666777,221.073408,,,17.20227670753116,230.78912
106,2023-06-27 06:19:47,38.42435970948039,64.679936,231.049261404306,99.954688,18.360167682335472,68.022272,13.500659360648058,226.779136,,,,,,,,,,,,,24.25641666666678,221.073408,,,23.007579784616436,230.785024
107,2023-06-27 06:19:52,32.534545772012194,64.679936,302.4143086392149,99.966976,18.360167682335472,68.022272,13.500659360648058,226.779136,,,,,,,,,,,,,24.25641666666678,221.073408,,,23.007579784616436,230.785024
108,2023-06-27 06:19:57,48.21734466186222,64.671744,302.4143086392149,99.966976,20.03732303732273,67.76832,15.130463199172008,226.783232,,,,,,,,,,,,,27.946084273995666,221.06112,,,25.83294230564066,230.785024
109,2023-06-27 06:20:02,48.21734466186222,64.671744,292.6408772125095,99.966976,20.03732303732273,67.76832,15.130463199172008,226.783232,,,,,,,,,,,,,27.946084273995666,221.06112,,,25.057605951394287,230.785024
110,2023-06-27 06:20:07,37.065375000000245,64.671744,288.2840193863965,99.979264,20.03732303732273,67.76832,15.304474468420688,226.783232,,,,,,,,,,,,,27.946084273995666,221.06112,,,23.02532414768835,230.785024
111,2023-06-27 06:20:12,43.463708866697615,64.688128,288.2840193863965,99.979264,19.757304281277225,68.354048,15.304474468420688,226.783232,,,,,,,,,,,,,23.571357664937267,221.06112,,,25.561320375158047,230.785024
112,2023-06-27 06:20:17,43.463708866697615,64.688128,288.28401938639644,99.979264,19.757304281277225,68.354048,15.304474468420688,226.783232,,,,,,,,,,,,,25.43035303551629,221.016064,,,26.35727311614884,230.760448
113,2023-06-27 06:20:22,43.46370886669761,64.688128,264.2448608089516,99.991552,18.6949645518998,67.923968,11.49248629046254,226.729984,,,,,,,,,,,,,25.430353035516287,221.016064,,,26.35727311614884,230.760448
114,2023-06-27 06:20:27,38.153064263166144,64.663552,264.2448608089516,99.991552,12.758052055845365,67.923968,13.659262725010203,226.729984,,,,,,,,,,,,,22.740551335977866,221.016064,,,25.275331152753985,230.76864
115,2023-06-27 06:20:32,38.153064263166144,64.663552,264.2448608089516,99.991552,15.55881089209993,67.923968,13.659262725010203,226.729984,,,,,,,,,,,,,23.48853070085548,221.011968,,,20.89848617601108,230.76864
116,2023-06-27 06:20:37,28.76642206701134,64.663552,150.9325182347405,99.991552,16.434369055168023,67.792896,11.078382975515984,226.729984,,,,,,,,,,,,,23.48853070085548,221.011968,,,20.89848617601108,230.76864
117,2023-06-27 06:20:42,29.221852098599367,64.651264,135.40703701408336,99.991552,16.434369055168023,67.792896,12.418477906851768,226.750464,,,,,,,,,,,,,21.4322442730432,221.011968,,,17.04794009808104,230.76864
118,2023-06-27 06:20:47,29.221852098599367,64.651264,208.90154786929142,100.040704,15.847452820459772,67.792896,12.418477906851768,226.750464,,,,,,,,,,,,,21.4322442730432,221.011968,,,20.859251155417223,230.817792
119,2023-06-27 06:20:52,29.221852098599367,64.651264,229.32762776588675,100.040704,12.50857059399801,67.792896,12.418477906851768,226.762752,,,,,,,,,,,,,16.698308018216977,221.011968,,,20.859251155417223,230.817792
120,2023-06-27 06:20:57,24.773298104207015,64.651264,229.32762776588675,100.040704,9.3679999999992,67.792896,11.938422737963284,226.762752,,,,,,,,,,,,,17.113658955992435,221.011968,,,20.859251155417223,230.8096
