,timestamp,front-end_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,unknown_user&p90
42,2023-08-25 07:49:26,,20.5,,8.5,42.5,22.75,4.6,4.6,22.75,4.6
43,2023-08-25 07:49:31,,20.5,,8.5,42.5,22.75,4.6,4.6,20.500000000000004,4.6
44,2023-08-25 07:49:36,,20.5,,8.5,42.5,20.5,4.6,4.6,20.500000000000004,4.6
45,2023-08-25 07:49:41,,20.5,,8.5,42.5,20.5,8.5,4.6,20.500000000000004,4.6
46,2023-08-25 07:49:46,,20.5,,8.5,42.5,20.5,8.5,4.6,20.5,4.6
47,2023-08-25 07:49:51,,20.5,,8.5,42.5,20.5,8.5,4.6,20.5,4.6
48,2023-08-25 07:49:56,,20.5,,8.5,42.5,20.5,8.5,4.6,20.5,4.6
49,2023-08-25 07:50:01,,9.5,,8.5,23.5,20.5,8.5,4.6,9.25,4.6
50,2023-08-25 07:50:06,,9.5,,4.6,23.5,20.5,8.5,4.6,9.25,4.6
51,2023-08-25 07:50:11,,9.5,,4.6,23.5,20.5,8.5,4.6,9.25,4.6
52,2023-08-25 07:50:16,,9.25,,4.6,22.75,20.5,8.5,4.6,9.25,4.6
53,2023-08-25 07:50:21,,9.25,,4.6,22.75,20.500000000000004,8.5,4.6,9.25,4.6
54,2023-08-25 07:50:26,,9.25,,4.6,22.75,20.500000000000004,4.6,8.500000000000002,9.25,4.6
55,2023-08-25 07:50:31,,8.5,,4.6,22.75,20.500000000000004,4.6,8.500000000000002,9.25,4.6
56,2023-08-25 07:50:36,,8.5,,8.5,22.75,20.5,4.6,8.500000000000002,9.25,4.6
57,2023-08-25 07:50:41,,8.5,,8.5,22.75,20.5,4.6,8.5,9.25,4.6
58,2023-08-25 07:50:46,,8.5,,8.5,22.75,20.5,4.6,8.5,9.25,4.6
59,2023-08-25 07:50:51,,8.5,,8.5,22.75,9.25,4.6,8.5,9.25,4.6
60,2023-08-25 07:50:56,,8.5,,8.5,22.75,9.25,4.6,8.500000000000002,9.25,4.6
61,2023-08-25 07:51:01,,8.5,,8.5,23.5,9.25,4.6,8.500000000000002,8.5,4.6
62,2023-08-25 07:51:06,,8.5,,8.500000000000002,23.5,9.5,4.6,8.500000000000002,8.5,4.6
63,2023-08-25 07:51:11,,8.5,,8.500000000000002,23.5,9.5,4.6,4.6,8.5,4.6
64,2023-08-25 07:51:16,,8.5,,8.500000000000002,23.5,9.5,4.6,4.6,8.5,4.6
65,2023-08-25 07:51:21,,8.5,,4.6,23.5,9.5,4.6,4.6,8.5,4.6
66,2023-08-25 07:51:26,,8.5,,4.6,23.5,9.5,4.6,4.6,8.5,4.6
67,2023-08-25 07:51:31,,4.6,,4.6,22.75,9.5,4.6,4.6,8.500000000000002,4.6
68,2023-08-25 07:51:36,,4.6,,4.6,22.75,20.5,4.6,4.6,8.500000000000002,4.6
69,2023-08-25 07:51:41,,4.6,,4.6,22.75,20.5,4.6,4.6,8.500000000000002,8.5
70,2023-08-25 07:51:46,,4.6,,4.6,22.75,20.5,4.6,4.6,8.5,8.5
71,2023-08-25 07:51:51,,4.6,,4.6,22.75,20.5,4.6,4.6,8.5,8.5
72,2023-08-25 07:51:56,,4.6,,4.6,22.75,20.5,4.6,4.6,8.5,8.5
73,2023-08-25 07:52:01,,8.500000000000002,,4.6,20.5,20.5,4.6,4.6,8.5,8.5
74,2023-08-25 07:52:06,,8.500000000000002,,4.6,20.5,20.5,4.6,4.6,8.5,8.5
75,2023-08-25 07:52:11,,8.500000000000002,,4.6,20.5,20.5,4.6,4.6,8.5,8.5
76,2023-08-25 07:52:16,,9.25,,4.6,20.5,20.5,4.6,4.6,20.5,8.5
77,2023-08-25 07:52:21,,9.25,,4.6,20.5,4.6,4.6,4.6,20.5,8.5
78,2023-08-25 07:52:26,,9.25,,4.6,20.5,4.6,4.6,4.6,20.5,4.6
79,2023-08-25 07:52:31,,9.25,,4.6,20.5,4.6,4.6,4.6,20.5,4.6
80,2023-08-25 07:52:36,,9.25,,4.6,20.5,4.6,4.6,4.6,20.5,4.6
81,2023-08-25 07:52:41,,9.25,,4.6,20.5,4.6,4.6,8.5,20.5,4.6
82,2023-08-25 07:52:46,,8.5,,4.6,22.75,4.6,4.6,8.5,22.75,4.6
83,2023-08-25 07:52:51,,8.5,,4.6,22.75,4.6,4.6,8.5,22.75,4.6
84,2023-08-25 07:52:56,,8.5,,4.6,22.75,4.6,4.6,20.5,22.75,4.6
85,2023-08-25 07:53:01,,8.5,,4.6,23.5,4.6,4.6,20.5,22.75,4.6
86,2023-08-25 07:53:06,,8.5,,8.5,23.5,4.6,4.6,20.5,22.75,4.6
87,2023-08-25 07:53:11,,8.5,,8.5,23.5,4.6,4.6,22.75,22.75,4.6
88,2023-08-25 07:53:16,,8.5,,8.5,23.5,4.6,4.6,22.75,23.5,4.6
89,2023-08-25 07:53:21,,8.5,,8.5,23.5,4.6,4.6,22.75,23.5,4.6
90,2023-08-25 07:53:26,,8.5,,8.5,23.5,4.6,4.6,22.75,23.5,4.6
91,2023-08-25 07:53:31,,8.5,,8.5,23.5,4.6,4.6,22.75,22.75,4.6
92,2023-08-25 07:53:36,,8.5,,9.25,23.5,4.6,4.6,22.75,22.75,4.6
93,2023-08-25 07:53:41,,8.5,,9.25,23.5,4.6,4.6,22.750000000000004,22.75,4.6
94,2023-08-25 07:53:46,,8.5,,9.25,22.75,4.6,4.6,22.750000000000004,20.5,4.6
95,2023-08-25 07:53:51,,8.5,,8.5,22.75,4.6,4.6,22.750000000000004,20.5,4.6
96,2023-08-25 07:53:56,,8.5,,8.5,22.75,4.6,4.6,22.75,20.5,4.6
97,2023-08-25 07:54:01,,8.5,,8.5,22.75,4.6,4.6,22.75,9.25,4.6
98,2023-08-25 07:54:06,,8.5,,8.5,22.75,4.6,4.6,22.75,9.25,4.6
99,2023-08-25 07:54:11,,8.5,,8.5,22.75,4.6,4.6,23.5,9.25,4.6
100,2023-08-25 07:54:16,,9.25,,8.5,22.75,4.6,4.6,23.5,9.5,4.6
101,2023-08-25 07:54:21,,9.25,,4.6,22.75,4.6,4.6,23.5,9.5,4.6
102,2023-08-25 07:54:26,,9.25,,4.6,22.75,4.6,4.6,22.75,9.5,8.5
103,2023-08-25 07:54:31,,8.5,,4.6,23.5,4.6,4.6,22.75,9.25,8.5
104,2023-08-25 07:54:36,,8.5,,4.6,23.5,4.6,4.6,22.75,9.25,8.5
105,2023-08-25 07:54:41,,8.5,,4.6,23.5,4.6,8.5,20.5,9.25,8.5
106,2023-08-25 07:54:46,,8.5,,4.6,23.5,4.6,8.5,20.5,8.5,8.5
107,2023-08-25 07:54:51,,8.5,,4.6,23.5,4.6,8.5,20.5,8.5,8.5
108,2023-08-25 07:54:56,,8.5,,4.6,23.5,4.6,8.5,4.6,8.5,8.5
109,2023-08-25 07:55:01,,8.500000000000002,,4.6,23.5,4.6,8.5,4.6,4.6,8.5
110,2023-08-25 07:55:06,,8.500000000000002,,4.6,23.5,4.6,8.5,4.6,4.6,8.5
111,2023-08-25 07:55:11,,8.500000000000002,,4.6,23.5,4.6,8.5,4.6,4.6,4.6
112,2023-08-25 07:55:16,,9.25,,4.6,23.5,4.6,8.5,4.6,8.5,4.6
113,2023-08-25 07:55:21,,9.25,,8.5,23.5,4.6,8.5,4.6,8.5,4.6
114,2023-08-25 07:55:26,,9.25,,8.5,23.5,4.6,4.6,85.0,8.5,4.6
115,2023-08-25 07:55:31,,9.25,,8.5,23.5,4.6,4.6,85.0,8.500000000000002,4.6
116,2023-08-25 07:55:36,,9.25,,8.5,23.5,20.5,4.6,85.0,8.500000000000002,4.6
117,2023-08-25 07:55:41,,9.25,,8.5,23.5,20.5,4.6,85.0,8.500000000000002,8.5
118,2023-08-25 07:55:46,,20.5,,8.5,23.5,20.5,4.6,85.0,8.5,8.5
119,2023-08-25 07:55:51,,20.5,,8.5,23.5,22.75,4.6,85.0,8.5,8.5
120,2023-08-25 07:55:56,,20.5,,8.5,23.5,22.75,4.6,85.0,8.5,8.500000000000002
