,timestamp,front-end_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,unknown_user&p90
19,2023-08-25 06:42:09,,46.25,,8.5,85.0,42.5,4.6,204.99999999999997,425.00000000000006,20.500000000000004
20,2023-08-25 06:42:14,,46.25,,8.5,85.0,42.5,4.6,205.0,425.00000000000006,8.5
21,2023-08-25 06:42:19,,42.5,,8.5,85.0,42.5,4.6,205.0,425.0,8.5
22,2023-08-25 06:42:24,,42.5,,8.5,85.0,23.5,4.6,205.0,425.0,8.5
23,2023-08-25 06:42:29,,42.5,,8.5,85.0,23.5,4.6,23.5,425.0,20.5
24,2023-08-25 06:42:34,,9.25,,8.5,22.75,23.5,4.6,23.5,20.5,20.5
25,2023-08-25 06:42:39,,9.25,,4.6,22.75,23.5,4.6,23.5,20.5,20.5
26,2023-08-25 06:42:44,,9.25,,4.6,22.75,23.5,4.6,23.5,20.5,20.5
27,2023-08-25 06:42:49,,8.5,,4.6,20.5,23.5,4.6,23.5,20.5,20.5
28,2023-08-25 06:42:54,,8.5,,4.6,20.5,23.5,4.6,23.5,20.5,20.5
29,2023-08-25 06:42:59,,8.5,,4.6,20.5,23.5,20.500000000000004,850.0,20.500000000000004,20.500000000000004
30,2023-08-25 06:43:04,,4.6,,4.6,22.75,23.5,20.500000000000004,850.0000000000001,4.6,20.500000000000004
31,2023-08-25 06:43:09,,4.6,,4.6,22.75,22.75,20.500000000000004,850.0000000000001,4.6,20.500000000000004
32,2023-08-25 06:43:14,,4.6,,4.6,22.75,22.75,20.5,850.0,4.6,4.6
33,2023-08-25 06:43:19,,8.5,,4.6,20.5,22.75,20.5,850.0,8.5,4.6
34,2023-08-25 06:43:24,,8.5,,4.6,20.5,22.75,20.5,850.0,8.5,4.6
35,2023-08-25 06:43:29,,8.5,,4.6,20.5,22.75,22.75,850.0,8.5,4.6
36,2023-08-25 06:43:34,,20.5,,4.6,20.5,22.75,22.75,850.0,20.5,4.6
37,2023-08-25 06:43:39,,20.5,,4.6,20.5,20.5,22.75,850.0,20.5,4.6
38,2023-08-25 06:43:44,,20.5,,4.6,20.5,20.5,22.75,20.5,20.5,4.6
39,2023-08-25 06:43:49,,22.75,,4.6,9.5,20.5,22.75,20.5,20.5,4.6
40,2023-08-25 06:43:54,,22.75,,4.6,9.5,20.5,22.75,20.5,20.5,4.6
41,2023-08-25 06:43:59,,22.75,,4.6,9.5,20.5,22.75,8.500000000000002,20.5,4.6
42,2023-08-25 06:44:04,,22.75,,4.6,9.5,20.5,22.75,8.500000000000002,20.500000000000004,4.6
43,2023-08-25 06:44:09,,22.75,,4.6,9.5,20.5,22.75,8.500000000000002,20.500000000000004,4.6
44,2023-08-25 06:44:14,,22.75,,4.6,9.5,20.5,20.5,8.5,20.500000000000004,4.6
45,2023-08-25 06:44:19,,20.5,,4.6,9.5,20.5,20.5,8.5,4.6,4.6
46,2023-08-25 06:44:24,,20.5,,4.6,9.5,22.75,20.5,8.5,4.6,4.6
47,2023-08-25 06:44:29,,20.5,,4.6,9.5,22.75,8.5,8.500000000000002,4.6,4.6
48,2023-08-25 06:44:34,,9.25,,4.6,20.5,22.75,8.5,8.500000000000002,4.6,4.6
49,2023-08-25 06:44:39,,9.25,,4.6,20.5,23.5,8.5,8.500000000000002,4.6,4.6
50,2023-08-25 06:44:44,,9.25,,4.6,20.5,23.5,8.5,8.5,4.6,4.6
51,2023-08-25 06:44:49,,20.5,,4.6,20.5,23.5,8.5,8.5,4.6,4.6
52,2023-08-25 06:44:54,,20.5,,4.6,20.5,22.75,8.5,8.5,4.6,4.6
53,2023-08-25 06:44:59,,20.5,,4.6,20.5,22.75,4.6,9.25,4.6,4.6
54,2023-08-25 06:45:04,,22.75,,4.6,22.75,22.75,4.6,9.25,4.6,4.6
55,2023-08-25 06:45:09,,22.75,,4.6,22.75,22.75,4.6,9.25,4.6,4.6
56,2023-08-25 06:45:14,,22.75,,4.6,22.75,22.75,4.6,9.25,4.6,8.5
57,2023-08-25 06:45:19,,23.5,,4.6,22.75,22.75,4.6,9.25,4.6,8.5
58,2023-08-25 06:45:24,,23.5,,20.5,22.75,22.75,4.6,9.25,4.6,8.5
59,2023-08-25 06:45:29,,23.5,,20.5,22.75,22.75,4.6,9.25,4.6,8.5
60,2023-08-25 06:45:34,,22.75,,20.5,22.75,22.75,4.6,9.25,4.6,8.5
61,2023-08-25 06:45:39,,22.75,,20.5,22.75,22.75,4.6,9.25,4.6,8.5
62,2023-08-25 06:45:44,,22.75,,20.5,22.75,22.75,4.6,9.25,4.6,8.5
63,2023-08-25 06:45:49,,20.5,,20.5,22.75,22.75,4.6,9.25,8.5,8.5
64,2023-08-25 06:45:54,,20.5,,22.0,22.75,22.75,4.6,9.25,8.5,8.5
65,2023-08-25 06:45:59,,20.5,,22.0,22.75,22.75,8.5,20.5,8.5,20.5
66,2023-08-25 06:46:04,,4.6,,22.0,22.75,22.75,8.5,20.5,20.500000000000004,20.5
67,2023-08-25 06:46:09,,4.6,,4.6,22.75,20.5,8.5,20.5,20.500000000000004,20.5
68,2023-08-25 06:46:14,,4.6,,4.6,22.75,20.5,8.5,20.5,20.500000000000004,20.5
69,2023-08-25 06:46:19,,8.5,,4.6,22.75,20.5,8.5,20.5,20.5,20.5
70,2023-08-25 06:46:24,,8.5,,4.6,22.75,22.75,8.5,20.5,20.5,20.5
71,2023-08-25 06:46:29,,8.5,,4.6,22.75,22.75,8.500000000000002,20.5,20.5,20.500000000000004
72,2023-08-25 06:46:34,,9.25,,4.6,20.5,22.75,8.500000000000002,20.5,20.500000000000004,20.500000000000004
73,2023-08-25 06:46:39,,9.25,,4.6,20.5,20.5,8.500000000000002,20.5,20.500000000000004,20.500000000000004
74,2023-08-25 06:46:44,,9.25,,4.6,20.5,20.5,4.6,4.6,20.500000000000004,4.6
75,2023-08-25 06:46:49,,9.25,,4.6,9.5,20.5,4.6,4.6,4.6,4.6
76,2023-08-25 06:46:54,,9.25,,4.6,9.5,22.75,4.6,4.6,4.6,4.6
77,2023-08-25 06:46:59,,9.25,,4.6,9.5,22.75,4.6,8.5,4.6,4.6
78,2023-08-25 06:47:04,,20.500000000000004,,4.6,20.500000000000004,22.75,4.6,8.5,4.6,4.6
79,2023-08-25 06:47:09,,20.500000000000004,,8.5,20.500000000000004,22.75,4.6,8.5,4.6,4.6
80,2023-08-25 06:47:14,,20.500000000000004,,8.5,20.500000000000004,22.75,4.6,8.5,4.6,4.6
81,2023-08-25 06:47:19,,20.5,,8.5,20.5,22.75,4.6,8.5,20.5,4.6
82,2023-08-25 06:47:24,,20.5,,8.5,20.5,22.75,4.6,8.5,20.5,4.6
83,2023-08-25 06:47:29,,20.5,,8.5,20.5,22.75,8.500000000000002,9.25,20.5,4.6
84,2023-08-25 06:47:34,,20.500000000000004,,8.5,20.500000000000004,22.75,8.500000000000002,9.25,20.5,4.6
85,2023-08-25 06:47:39,,20.500000000000004,,8.5,20.500000000000004,22.75,8.500000000000002,9.25,20.5,4.6
86,2023-08-25 06:47:44,,20.500000000000004,,8.5,20.500000000000004,22.75,8.5,8.5,20.5,4.6
87,2023-08-25 06:47:49,,8.5,,8.5,20.5,22.75,8.5,8.5,20.5,4.6
88,2023-08-25 06:47:54,,8.5,,4.6,20.5,22.75,8.5,8.5,20.5,4.6
89,2023-08-25 06:47:59,,8.5,,4.6,20.5,22.75,8.500000000000002,8.5,20.5,4.6
90,2023-08-25 06:48:04,,20.5,,4.6,20.500000000000004,22.75,8.500000000000002,8.5,8.5,4.6
91,2023-08-25 06:48:09,,20.5,,4.6,20.500000000000004,23.5,8.500000000000002,8.5,8.5,4.6
92,2023-08-25 06:48:14,,20.5,,4.6,20.500000000000004,23.5,4.6,8.5,8.5,8.5
93,2023-08-25 06:48:19,,20.5,,4.6,20.5,23.5,4.6,8.5,8.5,8.5
94,2023-08-25 06:48:24,,20.5,,4.6,20.5,23.5,4.6,8.5,8.5,8.5
95,2023-08-25 06:48:29,,20.5,,4.6,20.5,23.5,4.6,9.25,8.5,8.500000000000002
96,2023-08-25 06:48:34,,20.5,,4.6,9.5,23.5,4.6,9.25,8.5,8.500000000000002
97,2023-08-25 06:48:39,,20.5,,4.6,9.5,23.5,4.6,9.25,8.5,8.500000000000002
98,2023-08-25 06:48:44,,20.5,,4.6,9.5,23.5,4.6,9.5,8.5,8.5
99,2023-08-25 06:48:49,,8.5,,4.6,20.5,23.5,4.6,9.5,8.5,8.5
100,2023-08-25 06:48:54,,8.5,,4.6,20.5,22.75,4.6,9.5,8.5,8.5
101,2023-08-25 06:48:59,,8.5,,4.6,20.5,22.75,4.6,9.25,8.5,4.6
102,2023-08-25 06:49:04,,20.500000000000004,,4.6,20.5,22.75,4.6,9.25,8.5,4.6
103,2023-08-25 06:49:09,,20.500000000000004,,4.6,20.5,22.75,4.6,9.25,8.5,4.6
104,2023-08-25 06:49:14,,20.500000000000004,,4.6,20.5,22.75,4.6,8.5,8.5,4.6
105,2023-08-25 06:49:19,,20.5,,4.6,20.5,22.75,4.6,8.5,8.5,4.6
106,2023-08-25 06:49:24,,20.5,,4.6,20.5,22.75,4.6,8.5,8.5,4.6
107,2023-08-25 06:49:29,,20.5,,4.6,20.5,22.75,4.6,20.5,8.5,4.6
108,2023-08-25 06:49:34,,20.5,,4.6,20.5,22.75,4.6,20.5,8.500000000000002,4.6
109,2023-08-25 06:49:39,,20.5,,4.6,20.5,22.75,4.6,20.5,8.500000000000002,4.6
110,2023-08-25 06:49:44,,20.5,,4.6,20.5,22.75,4.6,20.5,8.500000000000002,4.6
111,2023-08-25 06:49:49,,205.0,,4.6,22.75,22.75,4.6,20.5,4.6,4.6
112,2023-08-25 06:49:54,,205.0,,20.5,22.75,22.75,4.6,20.5,4.6,4.6
113,2023-08-25 06:49:59,,205.0,,20.5,22.75,22.75,4.6,22.75,4.6,4.6
114,2023-08-25 06:50:04,,205.0,,20.5,23.5,22.75,4.6,22.75,4.6,4.6
115,2023-08-25 06:50:09,,205.0,,20.5,23.5,20.5,4.6,22.75,4.6,4.6
116,2023-08-25 06:50:14,,205.0,,20.5,23.5,20.5,4.6,20.5,19.0,4.6
117,2023-08-25 06:50:19,,205.0,,20.5,23.5,20.5,4.6,20.5,20.5,4.6
118,2023-08-25 06:50:24,,205.0,,20.5,23.5,22.75,4.6,20.5,20.5,4.6
119,2023-08-25 06:50:29,,205.0,,20.5,23.5,22.75,8.5,20.5,19.0,8.5
120,2023-08-25 06:50:34,,4.6,,20.5,23.5,22.75,8.5,20.5,20.5,8.5
