,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory,productpage-v1_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99,details.csv,ratings.csv,reviews.csv,productpage.csv
52,40.77094473525352,82.47296,376.0547587779956,114.270208,25.913435625489026,68.513792,13.72956694715543,528.703488,37.914057737134485,239.099904,51.13450461470024,251.916288,4.006060606060606,45.87053571428572,2.492063492063492,2.2413793103448274,2.92,7.916666666666667,7.447916666666666,38.981481481481495,94.7159090909091,4.65079365079365,4.668965517241379,4.754666666666667,22.375,20.772727272727277,49.31481481481484,245.03846153846155,8.583333333333337,8.899999999999991,56.99999999999992,45.75,59.49999999999997,0,0,0,0
53,56.406747931162144,82.47296,374.6004254679093,114.270208,25.91343562548902,68.513792,19.931057218799324,266.38336,37.42253405771503,239.099904,51.13450461470024,251.916288,4.006060606060606,44.30894308943088,2.492063492063492,2.2413793103448274,3.181818181818182,7.5,7.8125,38.981481481481495,91.33333333333334,4.65079365079365,4.668965517241379,4.927272727272728,19.0,20.714285714285715,49.31481481481484,239.5000000000004,8.583333333333337,8.899999999999991,32.00000000000004,38.50000000000001,275.00000000000165,0,0,0,0
54,56.406747931162144,82.47296,374.6004254679093,114.270208,25.91343562548902,68.513792,19.931057218799324,266.38336,37.42253405771503,239.099904,49.10972438019261,251.953152,3.852272727272728,44.30894308943088,2.0847457627118646,2.5942028985507246,3.181818181818182,7.5,7.8125,36.92708333333334,91.33333333333334,4.52542372881356,4.704347826086957,4.927272727272728,19.0,20.714285714285715,48.69270833333333,239.5000000000004,11.5000000000001,11.35000000000001,32.00000000000004,38.50000000000001,275.00000000000165,0,0,0,0
55,56.406747931162144,82.47296,368.95578251372393,114.270208,26.274344383968067,68.210688,21.411632852463494,266.38336,37.42253405771503,239.099904,51.7224158799328,251.953152,3.852272727272728,44.30894308943088,2.0847457627118646,2.5942028985507246,3.181818181818182,7.5,7.8125,36.92708333333334,91.33333333333334,4.52542372881356,4.704347826086957,4.927272727272728,19.0,20.714285714285715,48.69270833333333,239.5000000000004,11.5000000000001,11.35000000000001,32.00000000000004,38.50000000000001,275.00000000000165,0,0,0,0
56,56.15838426194807,82.468864,376.08071529301,114.532352,26.274344383968064,68.210688,20.55716801820021,266.399744,37.18422056339559,239.112192,51.7224158799328,251.953152,3.852272727272728,42.82945736434109,2.0847457627118646,2.5942028985507246,3.219178082191781,7.5,7.76595744680851,36.92708333333334,89.46808510638299,4.52542372881356,4.704347826086957,6.625,17.676470588235293,21.166666666666668,48.69270833333333,197.87499999999997,11.5000000000001,11.35000000000001,11.35,53.5,78.5000000000001,0,0,0,0
57,56.15838426194807,82.468864,380.224751610433,114.532352,22.73241679242925,68.210688,20.55716801820021,266.399744,36.88585405625755,239.112192,48.10473558135211,251.928576,3.978947368421053,42.82945736434109,2.0357142857142856,2.288135593220339,3.219178082191781,7.5,7.76595744680851,39.16666666666667,89.46808510638299,4.5214285714285705,4.728813559322035,6.625,17.676470588235293,21.166666666666668,49.273809523809526,197.87499999999997,7.824999999999998,11.49999999999984,11.35,53.5,78.5000000000001,0,0,0,0
58,56.53356662180433,82.47296,380.2491751119516,114.434048,26.11614296512302,68.378624,22.22062870448641,266.399744,36.88585405625755,239.112192,50.56601789818509,251.928576,3.978947368421053,42.82945736434109,2.0357142857142856,2.288135593220339,3.219178082191781,7.5,7.76595744680851,39.16666666666667,89.46808510638299,4.5214285714285705,4.728813559322035,6.625,17.676470588235293,21.166666666666668,49.273809523809526,197.87499999999997,7.824999999999998,11.49999999999984,11.35,53.5,78.5000000000001,0,0,0,0
59,38.664508037661065,82.47296,380.2491751119516,114.434048,26.11614296512302,68.378624,22.22062870448641,266.399744,36.88585405625755,239.112192,50.56601789818508,251.928576,3.978947368421053,40.74074074074074,2.0357142857142856,2.288135593220339,2.846153846153846,7.205882352941176,6.954545454545455,39.16666666666667,86.49484536082475,4.5214285714285705,4.728813559322035,4.674725274725274,17.099999999999998,17.214285714285715,49.273809523809526,136.75000000000074,7.824999999999998,11.49999999999984,9.899999999999997,27.749999999999684,24.221428571428568,0,0,0,0
60,43.55166627510946,82.47296,320.9614688076237,114.434048,26.12316690095637,67.964928,22.22062870448641,266.399744,35.256368869877235,239.112192,41.61864195342289,251.928576,3.8516746411483256,40.74074074074074,2.536231884057971,2.342857142857143,2.846153846153846,7.205882352941176,6.954545454545455,39.507042253521135,86.49484536082475,4.739130434782609,4.651428571428572,4.674725274725274,17.099999999999998,17.214285714285715,48.95070422535211,136.75000000000074,9.05,8.73750000000001,9.899999999999997,27.749999999999684,24.221428571428568,0,0,0,0
61,49.07425478817973,82.47296,383.9945835994234,114.66752,25.575423748303734,67.964928,14.159353392869058,266.399744,35.256368869877235,239.112192,29.425139084149063,251.928576,3.8516746411483256,40.74074074074074,2.536231884057971,2.342857142857143,2.846153846153846,7.205882352941176,6.954545454545455,39.507042253521135,86.49484536082475,4.739130434782609,4.651428571428572,4.674725274725274,17.099999999999998,17.214285714285715,48.95070422535211,136.75000000000074,9.05,8.73750000000001,9.899999999999997,27.749999999999684,24.221428571428568,0,0,0,0
62,59.10464066878786,82.47296,383.9945835994234,114.66752,25.575423748303734,67.964928,19.666134610269403,371.757056,35.256368869877235,239.112192,42.18683351901822,358.207488,3.8516746411483256,42.47881355932204,2.536231884057971,2.342857142857143,2.5294117647058822,6.9907407407407405,7.142857142857143,39.507042253521135,87.40566037735849,4.739130434782609,4.651428571428572,4.741176470588236,16.970588235294123,19.88235294117648,48.95070422535211,99.58962264150944,9.05,8.73750000000001,17.949999999999953,24.99117647058824,43.87500000000002,0,0,0,0
63,59.10464066878786,82.47296,383.9945835994234,114.66752,25.575423748303734,67.964928,19.666134610269403,371.757056,35.256368869877235,239.112192,42.18683351901822,358.207488,3.974358974358974,42.47881355932204,2.45945945945946,2.130434782608696,2.5294117647058822,6.9907407407407405,7.142857142857143,40.35714285714285,87.40566037735849,4.621621621621621,4.611594202898552,4.741176470588236,16.970588235294123,19.88235294117648,49.678571428571416,99.58962264150944,10.0000000000002,16.97500000000001,17.949999999999953,24.99117647058824,43.87500000000002,0,0,0,0
64,50.5577812689663,82.47296,379.1780385009724,114.311168,26.068189392760974,68.120576,20.9272945015269,529.129472,25.19985353331878,239.112192,44.19923592436128,514.56,3.974358974358974,42.47881355932204,2.45945945945946,2.130434782608696,2.5294117647058822,6.9907407407407405,7.142857142857143,40.35714285714285,87.40566037735849,4.621621621621621,4.611594202898552,4.741176470588236,16.970588235294123,19.88235294117648,49.678571428571416,99.58962264150944,10.0000000000002,16.97500000000001,17.949999999999953,24.99117647058824,43.87500000000002,0,0,0,0
65,59.41699627076578,82.509824,379.1780385009724,114.311168,26.06818939276097,68.120576,21.904083570749663,529.129472,38.21582102004624,500.740096,44.19923592436128,514.56,3.974358974358974,40.6496062992126,2.45945945945946,2.130434782608696,2.6533333333333333,6.826923076923077,7.063492063492063,40.35714285714285,87.5,4.621621621621621,4.611594202898552,4.616,15.812499999999996,15.812499999999996,49.678571428571416,176.24999999999957,10.0000000000002,16.97500000000001,7.700000000000005,24.08125,24.925000000000004,0,0,0,0
66,59.41699627076578,82.509824,379.1607533459365,114.46272,26.06818939276097,68.120576,21.904083570749663,529.129472,38.21582102004624,500.740096,47.11512362070184,514.56,3.95049504950495,40.6496062992126,2.555555555555556,2.305555555555556,2.6533333333333333,6.826923076923077,7.063492063492063,40.324675324675326,87.5,4.669135802469135,4.638888888888889,4.616,15.812499999999996,15.812499999999996,49.032467532467535,176.24999999999957,8.662499999999994,17.12499999999998,7.700000000000005,24.08125,24.925000000000004,0,0,0,0
67,59.46446141420016,82.522112,379.1607533459365,114.46272,20.92187419374368,68.120576,20.091146908992005,529.108992,38.27480137427573,500.862976,47.11512362070184,514.56,3.95049504950495,40.6496062992126,2.555555555555556,2.305555555555556,2.6533333333333333,6.826923076923077,7.063492063492063,40.324675324675326,87.5,4.669135802469135,4.638888888888889,4.616,15.812499999999996,15.812499999999996,49.032467532467535,176.24999999999957,8.662499999999994,17.12499999999998,7.700000000000005,24.08125,24.925000000000004,0,0,0,0
68,59.81089824481133,82.522112,378.7463570816213,114.46272,26.529026597907123,67.813376,13.763490228536003,529.108992,40.51964136668462,500.862976,45.35019610829779,514.588672,3.95049504950495,41.50763358778626,2.555555555555556,2.305555555555556,3.0,6.886792452830189,7.009803921568627,40.324675324675326,87.86458333333334,4.669135802469135,4.638888888888889,4.791044776119403,18.040000000000003,16.617647058823533,49.032467532467535,192.1000000000008,8.662499999999994,17.12499999999998,9.062499999999996,24.304,24.16176470588235,0,0,0,0
69,59.81089824481133,82.522112,319.832361237575,114.46272,26.529026597907123,67.813376,15.132389661714123,529.137664,40.51964136668462,500.862976,35.53502948031584,514.588672,3.949494949494949,41.50763358778626,2.436619718309859,2.216216216216216,3.0,6.886792452830189,7.009803921568627,39.26470588235294,87.86458333333334,4.577464788732394,4.486486486486487,4.791044776119403,18.040000000000003,16.617647058823533,48.92647058823529,192.1000000000008,7.625,4.9972972972972975,9.062499999999996,24.304,24.16176470588235,0,0,0,0
70,59.70560142825399,82.51392,379.583735446458,114.335744,26.6495185927664,67.813376,16.764072483951768,529.137664,38.625923398106416,500.711424,37.53916674213306,514.592768,3.949494949494949,41.50763358778626,2.436619718309859,2.216216216216216,3.0,6.886792452830189,7.009803921568627,39.26470588235294,87.86458333333334,4.577464788732394,4.486486486486487,4.791044776119403,18.040000000000003,16.617647058823533,48.92647058823529,192.1000000000008,7.625,4.9972972972972975,9.062499999999996,24.304,24.16176470588235,0,0,0,0
71,59.70560142825399,82.51392,379.5837354464581,114.335744,25.64494414729127,68.161536,19.58019386685172,529.137664,38.625923398106416,500.711424,43.76767106532036,514.592768,3.949494949494949,42.11538461538461,2.436619718309859,2.216216216216216,2.703703703703704,7.5,7.241379310344827,39.26470588235294,88.24742268041237,4.577464788732394,4.486486486486487,4.777777777777779,19.44117647058823,17.5,48.92647058823529,178.00000000000037,7.625,4.9972972972972975,9.949999999999989,58.49999999999922,37.5,0,0,0,0
72,59.70560142825399,82.51392,379.5837354464581,114.335744,25.021186118916,68.161536,19.136396722596405,529.14176,20.439550000000395,500.711424,43.76767106532036,514.592768,3.9435897435897433,42.11538461538461,2.4722222222222223,2.710144927536232,2.703703703703704,7.5,7.241379310344827,38.42741935483871,88.24742268041237,4.53888888888889,4.773913043478261,4.777777777777779,19.44117647058823,17.5,48.84274193548387,178.00000000000037,5.35000000000001,9.109999999999996,9.949999999999989,58.49999999999922,37.5,0,0,0,0
73,48.77282808576774,82.51392,383.6074198326889,114.42176,25.021186118916,68.161536,19.136396722596405,529.14176,29.53746722302872,238.555136,42.9538914382882,514.60096,3.9435897435897433,42.11538461538461,2.4722222222222223,2.710144927536232,2.703703703703704,7.5,7.241379310344827,38.42741935483871,88.24742268041237,4.53888888888889,4.773913043478261,4.777777777777779,19.44117647058823,17.5,48.84274193548387,178.00000000000037,5.35000000000001,9.109999999999996,9.949999999999989,58.49999999999922,37.5,0,0,0,0
74,59.5490570246068,82.51392,383.6074198326889,114.42176,25.021186118916,68.161536,17.205863017702303,529.14176,35.4553609068338,238.555136,40.82067943456428,514.60096,3.9435897435897433,41.47286821705427,2.4722222222222223,2.710144927536232,2.9799999999999995,7.346938775510204,7.544642857142857,38.42741935483871,87.89473684210526,4.53888888888889,4.773913043478261,4.724,18.40000000000001,18.08333333333333,48.84274193548387,177.50000000000014,5.35000000000001,9.109999999999996,9.849999999999994,39.25000000000005,26.74999999999996,0,0,0,0
75,59.5490570246068,82.51392,383.6074198326889,114.42176,24.623393203798493,68.096,14.501722674150692,529.14176,35.4553609068338,238.555136,40.82067943456428,514.60096,3.93467336683417,41.47286821705427,2.4181818181818184,2.6338028169014085,2.9799999999999995,7.346938775510204,7.544642857142857,40.13513513513514,87.89473684210526,4.832727272727274,4.661971830985915,4.724,18.40000000000001,18.08333333333333,49.01351351351352,177.50000000000014,12.550000000000022,11.49999999999988,9.849999999999994,39.25000000000005,26.74999999999996,0,0,0,0
76,49.2859424604631,82.51392,384.875156890638,114.42176,23.781816716369352,68.096,19.542863738431723,266.489856,35.4553609068338,238.555136,40.91098305084646,252.06784,3.93467336683417,41.47286821705427,2.4181818181818184,2.6338028169014085,2.9799999999999995,7.346938775510204,7.544642857142857,40.13513513513514,87.89473684210526,4.832727272727274,4.661971830985915,4.724,18.40000000000001,18.08333333333333,49.01351351351352,177.50000000000014,12.550000000000022,11.49999999999988,9.849999999999994,39.25000000000005,26.74999999999996,0,0,0,0
77,59.89285642560041,82.522112,387.0845049187769,114.429952,23.781816716369352,68.096,19.542863738431723,266.489856,33.25274487426733,238.534656,40.91098305084646,252.06784,3.93467336683417,44.84126984126984,2.4181818181818184,2.6338028169014085,2.831325301204819,7.96875,7.552083333333334,40.13513513513514,90.1904761904762,4.832727272727274,4.661971830985915,4.759036144578313,19.5625,20.750000000000007,49.01351351351352,190.85714285714263,12.550000000000022,11.49999999999988,8.999999999999993,24.45625,44.31249999999999,0,0,0,0
78,59.89285642560041,82.522112,389.6549320700239,114.429952,24.39910229684319,67.936256,19.542863738431723,266.489856,33.25274487426733,238.534656,40.91098305084646,252.06784,3.7897435897435896,44.84126984126984,2.73134328358209,2.5616438356164384,2.831325301204819,7.96875,7.552083333333334,37.40740740740741,90.1904761904762,4.689552238805971,4.731506849315069,4.759036144578313,19.5625,20.750000000000007,48.74074074074075,190.85714285714263,8.633333333333336,17.575000000000045,8.999999999999993,24.45625,44.31249999999999,0,0,0,0
79,59.183693919377504,82.509824,389.6549320700239,114.429952,24.39910229684319,67.936256,19.869737887212093,266.489856,33.31119091933777,238.534656,40.91098305084646,252.06784,3.7897435897435896,44.84126984126984,2.73134328358209,2.5616438356164384,2.831325301204819,7.96875,7.552083333333334,37.40740740740741,90.1904761904762,4.689552238805971,4.731506849315069,4.759036144578313,19.5625,20.750000000000007,48.74074074074075,190.85714285714263,8.633333333333336,17.575000000000045,8.999999999999993,24.45625,44.31249999999999,0,0,0,0
80,59.18369391937752,82.509824,383.2070873623581,114.40128,24.732179951332583,67.936256,18.34073693426225,266.493952,32.42607190924746,238.555136,42.556803681624274,252.071936,3.7897435897435896,43.35317460317461,2.73134328358209,2.5616438356164384,2.971830985915493,8.125,7.5,37.40740740740741,89.83870967741937,4.689552238805971,4.731506849315069,4.819718309859155,21.666666666666664,19.250000000000007,48.74074074074075,199.56250000000043,8.633333333333336,17.575000000000045,12.699999999999912,44.99999999999997,36.000000000000085,0,0,0,0
81,59.18369391937752,82.509824,383.2070873623581,114.40128,24.732179951332583,67.936256,18.49393095475932,266.493952,32.42607190924746,238.555136,42.556803681624274,252.071936,3.909090909090909,43.35317460317461,2.344827586206897,2.068493150684932,2.971830985915493,8.125,7.5,39.083333333333336,89.83870967741937,4.689655172413794,4.545205479452055,4.819718309859155,21.666666666666664,19.250000000000007,49.28333333333335,199.56250000000043,18.624999999999982,8.116666666666674,12.699999999999912,44.99999999999997,36.000000000000085,0,0,0,0
82,58.42737380868443,82.509824,380.5459842473587,114.40128,19.29584069653009,67.936256,18.49393095475932,266.493952,30.633244647939204,238.555136,43.392212458941714,252.071936,3.909090909090909,43.35317460317461,2.344827586206897,2.068493150684932,2.971830985915493,8.125,7.5,39.083333333333336,89.83870967741937,4.689655172413794,4.545205479452055,4.819718309859155,21.666666666666664,19.250000000000007,49.28333333333335,199.56250000000043,18.624999999999982,8.116666666666674,12.699999999999912,44.99999999999997,36.000000000000085,0,0,0,0
83,58.42737380868443,82.509824,383.3621787698126,114.56512,26.087351245246477,68.079616,18.398761977130327,266.5472,31.21372475278072,238.546944,43.392212458941714,252.071936,3.909090909090909,43.98854961832061,2.344827586206897,2.068493150684932,3.023529411764706,7.790697674418604,7.596153846153846,39.083333333333336,88.88349514563106,4.689655172413794,4.545205479452055,4.792941176470588,20.950000000000006,19.68181818181818,49.28333333333335,166.3000000000001,18.624999999999982,8.116666666666674,10.899999999999972,43.00000000000004,37.74999999999993,0,0,0,0
84,58.42737380868443,82.509824,383.3621787698126,114.56512,26.087351245246477,68.079616,16.753367785390143,266.5472,31.21372475278072,238.546944,32.433690003321225,252.071936,3.8958333333333335,43.98854961832061,2.5151515151515147,2.8421052631578947,3.023529411764706,7.790697674418604,7.596153846153846,37.36363636363637,88.88349514563106,4.696969696969696,4.821052631578947,4.792941176470588,20.950000000000006,19.68181818181818,48.73636363636365,166.3000000000001,18.25000000000001,17.94999999999999,10.899999999999972,43.00000000000004,37.74999999999993,0,0,0,0
85,47.47932564215204,82.51392,378.8763228755677,114.56512,26.087351245246477,68.079616,16.753367785390143,266.5472,20.91307499999857,238.546944,29.182867134957423,252.071936,3.8958333333333335,43.98854961832061,2.5151515151515147,2.8421052631578947,3.023529411764706,7.790697674418604,7.596153846153846,37.36363636363637,88.88349514563106,4.696969696969696,4.821052631578947,4.792941176470588,20.950000000000006,19.68181818181818,48.73636363636365,166.3000000000001,18.25000000000001,17.94999999999999,10.899999999999972,43.00000000000004,37.74999999999993,0,0,0,0
86,58.15951230617724,82.51392,378.8763228755677,114.56512,26.087351245246477,68.079616,16.753367785390143,266.5472,36.89125711802853,501.772288,45.5870130926248,514.351104,3.8958333333333335,42.429577464788736,2.5151515151515147,2.8421052631578947,2.929411764705882,7.453703703703703,7.5,37.36363636363637,87.55319148936172,4.696969696969696,4.821052631578947,4.736470588235294,17.657894736842103,18.20588235294118,48.73636363636365,164.8,18.25000000000001,17.94999999999999,10.599999999999856,24.265789473684208,37.87500000000004,0,0,0,0
87,58.15951230617724,82.51392,375.9489245719027,114.458624,26.252335314812346,68.079616,20.781182022637637,529.014784,36.89125711802853,501.772288,45.5870130926248,514.351104,3.946808510638298,42.429577464788736,2.516129032258064,2.571428571428572,2.929411764705882,7.453703703703703,7.5,39.46721311475411,87.55319148936172,4.761290322580645,4.651428571428571,4.736470588235294,17.657894736842103,18.20588235294118,49.68442622950821,164.8,9.130000000000004,8.483333333333324,10.599999999999856,24.265789473684208,37.87500000000004,0,0,0,0
88,58.88392031757135,82.518016,375.9489245719027,114.458624,26.252335314812346,68.079616,23.50530856934742,529.014784,36.89125711802854,501.772288,43.4537248655268,514.363392,3.946808510638298,42.429577464788736,2.516129032258064,2.571428571428572,2.929411764705882,7.453703703703703,7.5,39.46721311475411,87.55319148936172,4.761290322580645,4.651428571428571,4.736470588235294,17.657894736842103,18.20588235294118,49.68442622950821,164.8,9.130000000000004,8.483333333333324,10.599999999999856,24.265789473684208,37.87500000000004,0,0,0,0
89,59.44102793296351,82.518016,379.328286876245,114.458624,25.81532904391004,68.337664,23.50530856934742,529.014784,38.66132819422238,501.88288,43.4537248655268,514.363392,3.946808510638298,42.5,2.516129032258064,2.571428571428572,2.793103448275862,7.892156862745098,7.432432432432432,39.46721311475411,89.5505617977528,4.761290322580645,4.651428571428571,4.705747126436782,20.96875,20.428571428571427,49.68442622950821,214.4285714285708,9.130000000000004,8.483333333333324,9.93333333333333,58.499999999999616,39.499999999999964,0,0,0,0
90,59.44102793296351,82.518016,377.1382567204073,114.405376,25.43514511873351,68.337664,23.50530856934742,529.014784,38.66132819422238,501.88288,43.4537248655268,514.363392,3.9100529100529102,42.5,2.0877192982456143,2.375,2.793103448275862,7.892156862745098,7.432432432432432,39.48412698412701,89.5505617977528,4.585964912280703,4.575000000000001,4.705747126436782,20.96875,20.428571428571427,49.30555555555556,214.4285714285708,27.749999999999957,7.800000000000018,9.93333333333333,58.499999999999616,39.499999999999964,0,0,0,0
91,59.59721334244527,82.55488,377.1382567204073,114.405376,24.71350277798697,67.719168,21.94297933000687,529.031168,38.66132819422238,501.88288,41.87105857875646,514.39616,3.9100529100529102,42.5,2.0877192982456143,2.375,2.793103448275862,7.892156862745098,7.432432432432432,39.48412698412701,89.5505617977528,4.585964912280703,4.575000000000001,4.705747126436782,20.96875,20.428571428571427,49.30555555555556,214.4285714285708,27.749999999999957,7.800000000000018,9.93333333333333,58.499999999999616,39.499999999999964,0,0,0,0
92,59.59721334244527,82.55488,371.8644699858137,114.405376,24.71350277798697,67.719168,23.48740404925079,529.031168,41.05259569192668,501.88288,22.328482983728467,514.39616,3.9100529100529102,39.77272727272727,2.0877192982456143,2.375,3.022988505747126,5.923913043478262,6.011904761904761,39.48412698412701,87.57281553398059,4.585964912280703,4.575000000000001,4.825287356321839,9.967391304347828,16.099999999999994,49.30555555555556,158.1999999999994,27.749999999999957,7.800000000000018,17.649999999999984,26.75000000000029,25.24999999999997,0,0,0,0
93,59.59721334244527,82.55488,368.1334666533385,114.835456,24.71350277798697,67.719168,23.48740404925079,529.031168,36.956322876998655,501.911552,20.823500000000195,514.39616,4.009803921568627,39.77272727272727,2.0,2.1428571428571432,3.022988505747126,5.923913043478262,6.011904761904761,41.278409090909086,87.57281553398059,4.457142857142857,4.611428571428572,4.825287356321839,9.967391304347828,16.099999999999994,49.12784090909091,158.1999999999994,5.699999999999984,9.866666666666651,17.649999999999984,26.75000000000029,25.24999999999997,0,0,0,0
94,59.1653378228128,82.55488,368.1334666533385,114.835456,24.41508440801577,67.54304,23.487404049250785,529.031168,36.956322876998655,501.911552,31.048162822943425,514.453504,4.009803921568627,39.77272727272727,2.0,2.1428571428571432,3.022988505747126,5.923913043478262,6.011904761904761,41.278409090909086,87.57281553398059,4.457142857142857,4.611428571428572,4.825287356321839,9.967391304347828,16.099999999999994,49.12784090909091,158.1999999999994,5.699999999999984,9.866666666666651,17.649999999999984,26.75000000000029,25.24999999999997,0,0,0,0
95,58.42077450584566,82.55488,300.80126162718136,114.556928,15.36119744943252,67.54304,18.244324352960703,529.031168,32.49726128793355,501.927936,38.61525014772515,514.453504,4.009803921568627,39.20940170940171,2.0,2.1428571428571432,2.7777777777777777,5.511363636363637,5.797872340425532,41.278409090909086,86.98019801980196,4.457142857142857,4.611428571428572,4.591111111111111,12.318181818181818,15.735294117647069,49.12784090909091,156.1000000000001,5.699999999999984,9.866666666666651,4.999111111111111,24.95909090909092,24.86764705882353,0,0,0,0
96,58.42077450584566,82.55488,366.9252727185362,114.556928,17.193521955916506,68.038656,18.2443243529607,529.031168,32.497261287933554,501.927936,38.61525014772515,514.453504,4.054726368159204,39.20940170940171,1.985507246376812,1.8823529411764703,2.7777777777777777,5.511363636363637,5.797872340425532,41.26470588235296,86.98019801980196,4.489855072463769,4.423529411764705,4.591111111111111,12.318181818181818,15.735294117647069,49.39117647058824,156.1000000000001,7.300000000000013,4.99529411764706,4.999111111111111,24.95909090909092,24.86764705882353,0,0,0,0
97,57.36374617015787,82.55488,366.9252727185362,114.556928,19.12484308293559,68.038656,19.51645902388838,266.665984,32.497261287933554,501.927936,37.91802358225767,514.469888,4.054726368159204,39.20940170940171,1.985507246376812,1.8823529411764703,2.7777777777777777,5.511363636363637,5.797872340425532,41.26470588235296,86.98019801980196,4.489855072463769,4.423529411764705,4.591111111111111,12.318181818181818,15.735294117647069,49.39117647058824,156.1000000000001,7.300000000000013,4.99529411764706,4.999111111111111,24.95909090909092,24.86764705882353,0,0,0,0
98,56.37444327475911,82.59584,313.7414929117218,114.556928,23.17585352422902,68.038656,19.51645902388838,266.665984,30.891798156538496,501.927936,38.558105432949176,514.469888,4.054726368159204,39.793577981651374,1.985507246376812,1.8823529411764703,2.8390804597701145,4.959183673469388,6.813725490196078,41.26470588235296,88.72448979591834,4.489855072463769,4.423529411764705,4.935632183908046,10.750000000000034,15.035714285714285,49.39117647058824,193.56249999999977,7.300000000000013,4.99529411764706,19.300000000000008,51.50000000000065,24.003571428571437,0,0,0,0
99,56.37444327475911,82.59584,359.0857425651401,114.499584,18.89385707614411,68.038656,19.80378801457865,266.665984,31.900206483170383,239.681536,38.558105432949176,514.469888,3.910798122065728,39.793577981651374,1.5454545454545454,1.807017543859649,2.8390804597701145,4.959183673469388,6.813725490196078,40.773809523809526,88.72448979591834,4.483636363636364,4.3614035087719305,4.935632183908046,10.750000000000034,15.035714285714285,49.07738095238095,193.56249999999977,8.316666666666677,4.936140350877192,19.300000000000008,51.50000000000065,24.003571428571437,0,0,0,0
100,55.77881434234507,82.59584,359.0857425651401,114.499584,23.05139743756611,68.501504,18.707286940113946,266.67008,31.900206483170383,239.681536,40.79721826417939,252.338176,3.910798122065728,39.793577981651374,1.5454545454545454,1.807017543859649,2.8390804597701145,4.959183673469388,6.813725490196078,40.773809523809526,88.72448979591834,4.483636363636364,4.3614035087719305,4.935632183908046,10.750000000000034,15.035714285714285,49.07738095238095,193.56249999999977,8.316666666666677,4.936140350877192,19.300000000000008,51.50000000000065,24.003571428571437,0,0,0,0
101,55.87395101900883,82.59584,359.08574256514004,114.499584,23.090159104301826,68.501504,18.707286940113946,266.67008,33.10936999294807,239.681536,40.79721826417939,252.338176,3.910798122065728,37.37980769230769,1.5454545454545454,1.807017543859649,2.4936708860759493,6.057692307692308,6.479591836734694,40.773809523809526,86.75,4.483636363636364,4.3614035087719305,4.5797468354430375,9.903846153846152,18.035714285714285,49.07738095238095,155.50000000000026,8.316666666666677,4.936140350877192,7.425000000000004,25.0,43.43749999999997,0,0,0,0
102,55.87395101900883,82.59584,360.0127081314388,114.753536,22.758461594573003,67.866624,18.707286940113946,266.67008,32.14633522908634,239.702016,40.79721826417939,252.338176,4.019607843137255,37.37980769230769,1.7586206896551722,2.243243243243243,2.4936708860759493,6.057692307692308,6.479591836734694,40.83333333333334,86.75,4.406896551724138,4.491891891891892,4.5797468354430375,9.903846153846152,18.035714285714285,49.083333333333336,155.50000000000026,5.199999999999947,4.997837837837838,7.425000000000004,25.0,43.43749999999997,0,0,0,0
103,46.299543677410135,82.59584,360.0127081314388,114.753536,22.50841401289268,67.866624,19.220960049849047,266.67008,32.14633522908634,239.702016,34.07104552675723,252.338176,4.019607843137255,37.37980769230769,1.7586206896551722,2.243243243243243,2.4936708860759493,6.057692307692308,6.479591836734694,40.83333333333334,86.75,4.406896551724138,4.491891891891892,4.5797468354430375,9.903846153846152,18.035714285714285,49.083333333333336,155.50000000000026,5.199999999999947,4.997837837837838,7.425000000000004,25.0,43.43749999999997,0,0,0,0
104,55.55053191489541,82.591744,360.0127081314388,114.753536,22.50841401289268,67.866624,19.220960049849047,266.67008,32.14633522908634,239.702016,37.72847751664534,252.432384,4.019607843137255,38.92857142857143,1.7586206896551722,2.243243243243243,2.8532110091743124,5.526315789473685,6.595744680851064,40.83333333333334,87.14953271028038,4.406896551724138,4.491891891891892,4.746788990825689,12.727272727272728,16.461538461538453,49.083333333333336,131.8749999999991,5.199999999999947,4.997837837837838,9.710000000000024,23.77272727272727,38.24999999999992,0,0,0,0
