,adservice-76b448fddf-h9ghr_cpu,adservice-76b448fddf-h9ghr_memory,cartservice-6969c94d94-4wphs_cpu,cartservice-6969c94d94-4wphs_memory,cartservice-6969c94d94-bhm5s_cpu,cartservice-6969c94d94-bhm5s_memory,cartservice-6969c94d94-sk8qw_cpu,cartservice-6969c94d94-sk8qw_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99,shippingservice.csv,frontend.csv,emailservice.csv,redis-cart.csv,productcatalogservice.csv,paymentservice.csv,adservice.csv,checkoutservice.csv,cartservice.csv,recommendationservice.csv,loadgenerator.csv
93,5.419620100983825,150.614016,,,,,,,5.825619961220541,69.357568,10.214068491341234,87.867392,6.138323570263846,138.104832,20.360586712364007,58.466304,15.660899722161195,96.935936,3.9637902515162096,64.811008,12.36325229174915,61.636608,8.477667520503921,97.906688,7.093986073011245,49.168384,5.332689293918131,58.998784,,,,3.0,,3.181818181818182,,18.653846153846157,,,1.875,,,,,,,,4.6,,4.927272727272728,,1049.9999999999998,,,4.375,,,,,,,,4.96,,9.399999999999997,,2354.9999999999995,,,4.9375,,,,,0,0,0,0,0,0,0,0,0,0,0
94,7.525050192692081,150.433792,,,,,,,5.654540520984081,69.439488,10.214068491341234,87.867392,6.286921109953627,138.108928,21.770072569613493,58.44992,14.105046914156045,96.935936,4.801926507313566,64.811008,11.420065887989512,61.648896,8.477667520503921,97.906688,7.093986073011245,49.168384,5.392898981706808,58.998784,3.0,,,3.0,,3.181818181818182,,18.653846153846157,,,2.117647058823529,2.6,7.5,,,4.6,,,4.6,,4.927272727272728,,1049.9999999999998,,,4.705882352941177,4.52,9.5,,,4.96,,,4.960000000000001,,9.399999999999997,,2354.9999999999995,,,20.875000000000007,4.952,9.95,,,0,0,0,0,0,0,0,0,0,0,0
95,7.525050192692081,150.433792,,,,,,,4.882086985465354,69.439488,10.214068491341234,87.867392,6.286921109953627,138.108928,21.770072569613493,58.44992,14.34654171335468,97.906688,4.801926507313566,64.811008,11.420065887989512,61.648896,8.477667520503921,97.906688,5.913381488736081,49.168384,5.422774319214773,59.00288,3.0,,,3.0,,3.692307692307693,,18.653846153846157,,,2.117647058823529,2.6,7.5,,3.0,4.6,,,4.6,,8.928571428571434,,1049.9999999999998,,,4.705882352941177,4.52,9.5,,4.6,4.96,,,4.960000000000001,,41.25000000000006,,2354.9999999999995,,,20.875000000000007,4.952,9.95,,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
96,7.525050192692081,150.433792,,,,,,,5.1627275025277966,69.69344,6.726624999998876,87.867392,5.915038759690136,138.108928,21.770072569613493,58.44992,14.34654171335468,97.906688,4.124254628968939,64.811008,9.710943733442903,61.648896,5.825420671503175,97.906688,4.905051388548434,49.168384,4.927653158395931,59.00288,3.0,,,3.0,,3.692307692307693,,15.0,,,2.117647058823529,2.6,7.5,,3.0,4.6,,,4.6,,8.928571428571434,,30.00000000000004,,,4.705882352941177,4.52,9.5,,4.6,4.96,,,4.960000000000001,,41.25000000000006,,195.99999999999977,,,20.875000000000007,4.952,9.95,,4.959999999999999,0,1,0,0,0,0,1,0,0,0,0
97,7.570517742875834,150.441984,,,,,,,5.162727502527797,69.69344,10.190449979354709,88.326144,5.854951074767253,138.108928,18.3686801478828,58.44992,14.34654171335468,97.906688,4.98320734969181,63.73376,8.187337123931268,61.648896,5.234241476311102,97.906688,6.051834301139242,49.17248,4.673733660130714,59.011072,,,,5.0,,3.692307692307693,,15.0,,,2.0588235294117645,,,,3.0,,,,9.0,,8.928571428571434,,30.00000000000004,,,4.599999999999999,,,,4.6,,,,9.9,,41.25000000000006,,195.99999999999977,,,8.650000000000002,,,,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
98,7.570517742875834,150.441984,,,,,,,5.1627275025277966,69.69344,10.19044997935471,88.326144,5.854951074767254,138.108928,22.04557108593169,58.454016,15.299740708727354,97.906688,4.98320734969181,63.73376,9.25309857998833,61.640704,6.787128532360029,97.898496,6.522127174222471,49.17248,4.673733660130714,59.011072,,,,5.0,,3.2857142857142856,,15.0,,,2.0588235294117645,,,,,,,,9.0,,5.999999999999999,,30.00000000000004,,,4.599999999999999,,,,,,,,9.9,,9.6,,195.99999999999977,,,8.650000000000002,,,,,0,0,1,0,0,0,0,0,1,1,0
99,7.570517742875834,150.441984,,,,,,,4.538190661601797,69.705728,10.19044997935471,88.326144,6.2087691326528684,138.108928,22.04557108593169,58.454016,15.164925517507571,97.308672,4.983207349691809,63.73376,9.25309857998833,61.640704,7.444044992782767,97.898496,6.522127174222471,49.17248,4.036027039710876,59.011072,,,,5.0,,3.2857142857142856,,9.666666666666664,,,2.0588235294117645,,,,,,,,9.0,,5.999999999999999,,700.0,,,4.599999999999999,,,,,,,,9.9,,9.6,,2320.000000000001,,,8.650000000000002,,,,,0,0,0,0,0,0,0,0,0,0,0
100,7.848880714003437,150.56896,,,,,,,5.420892687559384,69.705728,8.828962686565413,88.326144,5.012028882334029,138.108928,24.140614739339515,58.51136,11.918763813379885,97.308672,4.154647359084806,63.73376,8.487118496432052,61.640704,7.444044992782767,97.898496,6.5384307925981,49.176576,4.094935017724615,59.011072,3.0,,,7.5,,3.2857142857142856,,9.666666666666664,,,2.6190476190476195,2.0,17.5,,,4.6,,,9.5,,5.999999999999999,,700.0,,,7.500000000000011,4.4,42.5,,,4.959999999999999,,,9.95,,9.6,,2320.000000000001,,,22.375000000000007,4.94,49.25,,,0,0,0,0,0,0,0,0,0,0,0
101,7.848880714003437,150.56896,,,,,,,5.420892687559384,69.705728,11.183440372264071,88.518656,6.332766838568427,138.108928,24.140614739339515,58.51136,14.89791161369727,97.308672,5.612733179015331,63.946752,9.118290708970273,61.648896,7.4598950377962945,97.902592,6.5384307925981,49.176576,4.956104902890587,59.342848,3.0,,,7.5,,4.615384615384615,,9.666666666666664,,,2.6190476190476195,2.0,17.5,,,4.6,,,9.5,,20.500000000000007,,700.0,,,7.500000000000011,4.4,42.5,,,4.959999999999999,,,9.95,,44.12499999999996,,2320.000000000001,,,22.375000000000007,4.94,49.25,,,0,0,0,0,0,0,0,0,0,0,0
102,7.848880714003439,150.56896,,,,,,,4.601434409623323,69.705728,11.177017275308966,88.518656,5.0641703403139084,138.108928,18.387982423283564,58.51136,14.92318126800022,95.80544,5.612733179015331,63.946752,9.11829070897027,61.648896,7.459895037796297,97.902592,6.418208186581145,49.176576,4.956104902890587,59.342848,3.0,,,7.5,,4.615384615384615,,17.500000000000004,,,2.6190476190476195,2.0,17.5,,,4.6,,,9.5,,20.500000000000007,,79.00000000000004,,,7.500000000000011,4.4,42.5,,,4.959999999999999,,,9.95,,44.12499999999996,,203.50000000000028,,,22.375000000000007,4.94,49.25,,,0,0,0,0,0,0,0,0,0,0,0
