,timestamp,carts-7bbf9dc945-gw8gn_cpu,carts-7bbf9dc945-gw8gn_memory,carts-db-67f744dd5f-jsmnm_cpu,carts-db-67f744dd5f-jsmnm_memory,catalogue-6479dbb5bd-fgxd7_cpu,catalogue-6479dbb5bd-fgxd7_memory,catalogue-db-6b55d8cdb7-69crs_cpu,catalogue-db-6b55d8cdb7-69crs_memory,front-end-7f5c844b4c-c8gzm_cpu,front-end-7f5c844b4c-c8gzm_memory,orders-74f65597c5-6kbh9_cpu,orders-74f65597c5-6kbh9_memory,orders-74f65597c5-85gnl_cpu,orders-74f65597c5-85gnl_memory,orders-74f65597c5-8wznx_cpu,orders-74f65597c5-8wznx_memory,orders-74f65597c5-9szwf_cpu,orders-74f65597c5-9szwf_memory,orders-74f65597c5-bl5gs_cpu,orders-74f65597c5-bl5gs_memory,orders-74f65597c5-c4dth_cpu,orders-74f65597c5-c4dth_memory,orders-74f65597c5-hcj9n_cpu,orders-74f65597c5-hcj9n_memory,orders-74f65597c5-s88c2_cpu,orders-74f65597c5-s88c2_memory,orders-74f65597c5-w5csr_cpu,orders-74f65597c5-w5csr_memory,orders-74f65597c5-wlvzk_cpu,orders-74f65597c5-wlvzk_memory,orders-74f65597c5-zdhl2_cpu,orders-74f65597c5-zdhl2_memory,orders-db-b76d8c54c-b828w_cpu,orders-db-b76d8c54c-b828w_memory,payment-c7df5b49-zlcth_cpu,payment-c7df5b49-zlcth_memory,queue-master-9fc44d68d-8cx26_cpu,queue-master-9fc44d68d-8cx26_memory,rabbitmq-6576689cc9-hrqlj_cpu,rabbitmq-6576689cc9-hrqlj_memory,session-db-695f7fd48f-j5twv_cpu,session-db-695f7fd48f-j5twv_memory,shipping-79c568cddc-jtq95_cpu,shipping-79c568cddc-jtq95_memory,user-79dddf5cc9-rvpfd_cpu,user-79dddf5cc9-rvpfd_memory,user-db-b8dfb847c-fpzdr_cpu,user-db-b8dfb847c-fpzdr_memory
10,2023-08-24 15:10:21,12.010089775167511,0.4115851709000482,14.73961601872087,0.0,4.8058267236112515,0.0,9.59129989764533,0.3272898968905749,12.566644385026454,1.836937712344281,,84.16692396261682,,164.5488181326342,,155.3848641799537,,126.52367145382122,,143.7017772972973,,149.54402078980894,9.939920801879598,0.0,,175.51021520257234,,153.71586887003127,,164.3937876270486,,171.9427761812217,15.721354166668807,0.0,8.969903851624915,0.4424363765309184,8.430850121109756,0.0,22.478445658778043,0.0,6.912862036750255,0.14247707389058714,12.043558791597183,0.4704359175150091,11.109325270527794,0.0,14.118388531876198,0.6448342211974238
11,2023-08-24 15:10:26,12.010089775167511,0.3406427502347179,11.824916275956483,0.0,9.105249195874816,0.16277129954841946,9.59129989764533,0.6124756765609006,12.566644385026454,1.3132882080513004,,65.09053766978192,,138.77645323958765,,132.95374277737346,,97.59934722964336,,118.53420972972974,,127.73347301910827,9.939920801879598,0.0,,146.82504478456593,,130.9262663689147,,142.0373235052191,,148.99596162099672,15.721354166668807,0.0,8.969903851624915,0.4424363765309184,8.430850121109756,0.0,22.478445658778043,0.0,6.912862036750255,0.2048867493449782,12.043558791597183,0.4704359175150091,11.109325270527794,0.0,14.118388531876198,0.527168096684424
12,2023-08-24 15:10:31,12.010089775167511,0.40550400000000003,11.824916275956483,0.0,9.105249195874816,0.16277129954841946,5.70401739727585,0.35607678651321123,12.566644385026454,1.064907103669398,,,,,,,,,,,,,6.479801997701963,0.0,,,,,,,,,10.900135530346944,0.0,6.817495987157563,0.2930418601289949,7.460073148430676,0.0,22.478445658778043,0.0,6.912862036750255,0.22948063580786027,5.648994385613808,0.3340918640576725,11.109325270527794,0.0,13.635697890479655,0.4342436952292562
13,2023-08-24 15:10:36,12.010089775167511,0.4370766988847584,11.824916275956483,0.0,9.105249195874816,0.26892860695692544,5.70401739727585,0.4382168909061436,7.381223254357124,0.8103759067927016,,,,,,,,,,,,,6.479801997701963,0.0,,,,,,,,,10.900135530346944,0.0,6.817495987157563,0.4472429481346678,7.460073148430676,0.0,15.925333181450993,0.3547716535433071,6.912862036750255,0.202752,5.648994385613808,0.3340918640576725,6.5290852182112795,0.0,13.635697890479655,0.5344721233689205
14,2023-08-24 15:10:41,7.441008803578885,0.31237068135423485,11.824916275956483,0.0,5.512956550878307,0.1687385306784845,5.70401739727585,0.4382168909061436,7.381223254357124,0.8103759067927016,,,,,,,,,,,,,6.479801997701963,0.0,,,,,,,,,10.900135530346944,0.0,6.817495987157563,0.4472429481346678,7.460073148430676,0.0,15.925333181450993,0.3547716535433071,4.922926468255077,0.17479750845959868,5.648994385613808,0.4541368353067815,6.5290852182112795,0.0,9.687006882668147,0.4236061007033916
15,2023-08-24 15:10:46,7.441008803578885,0.4024554003424063,9.46851503759564,0.0,5.512956550878307,0.16873853067848446,5.70401739727585,0.4382168909061436,7.977962781590388,1.0050495703899536,,,,,,,,,,,,,6.479801997701963,0.0,,,,,,,,,10.900135530346944,0.0,5.44687537773498,0.4606865733815538,5.745714285715254,0.0,15.925333181450993,0.3547716535433071,4.922926468255077,0.17479750845959868,4.734159577587589,0.3740466746610091,6.5290852182112795,0.0,9.687006882668147,0.5745038961038961
16,2023-08-24 15:10:51,5.607566261419511,0.3029201060770179,9.46851503759564,0.0,5.512956550878307,0.16873853067848446,4.506059162829878,0.2901067768417664,7.977962781590388,1.0050495703899536,,,,,,,,,,,,,8.490926729057685,0.0,,,,,,,,,9.334201301954867,0.0,5.44687537773498,0.23016460438188216,5.745714285715254,0.0,16.134489222110435,-0.16964565117349287,4.461040841941811,0.14289882651443073,4.734159577587589,0.3740466746610091,6.321838300185877,0.0,9.687006882668147,0.5745038961038961
17,2023-08-24 15:10:56,5.607566261419511,0.3029201060770179,8.90676843990457,0.0,5.512956550878307,0.0,4.506059162829878,0.0,7.977962781590388,1.0050495703899538,,,,,,,,,,,,,8.490926729057685,0.0,,,,,,,,,9.334201301954867,0.0,5.44687537773498,0.2301646043818822,5.745714285715254,0.0,16.134489222110435,-0.16964565117349287,4.461040841941811,0.0,4.734159577587589,0.3740466746610091,6.321838300185877,0.0,9.271454780184346,0.42634517321744614
18,2023-08-24 15:11:01,5.607566261419511,0.0,8.90676843990457,0.0,5.512956550878307,0.0,4.506059162829878,0.0,7.070180464045926,1.026159426402362,,,,,,,,,,,,,8.490926729057685,0.0,,,,,,,,,9.334201301954867,0.0,5.32523291925709,0.33710532878876054,5.377812939522056,0.0,16.134489222110435,-0.16964565117349287,5.382089261357326,0.0,8.065412761588462,0.0,6.321838300185877,0.0,9.271454780184346,0.0
19,2023-08-24 15:11:06,5.607566261419511,0.0,8.90676843990457,0.0,5.078114990390033,0.0,4.531232519112227,0.0,7.070180464045926,1.026159426402362,,,,,,,,,,,,,5.770111347429085,0.0,,,,,,,,,9.942347200820498,0.0,5.32523291925709,0.33710532878876054,5.377812939522056,0.0,16.134489222110435,0.0,5.382089261357326,0.0,8.065412761588462,0.0,6.321838300185877,0.0,9.271454780184346,0.0
20,2023-08-24 15:11:11,6.242306275973335,0.0,8.90676843990457,0.0,5.078114990390033,0.0,4.531232519112227,0.0,7.070180464045926,1.026159426402362,,,,,,,,,,,,,5.770111347429085,0.0,,,,,,,,,9.942347200820498,0.0,5.32523291925709,0.5512186501733162,5.377812939522056,0.0,20.198015659555367,0.15790346761161192,5.382089261357326,0.0,6.047791944607422,0.0,6.87516287150001,0.0,9.271454780184346,0.0
21,2023-08-24 15:11:16,6.242306275973335,0.0,12.058382891124326,0.0,5.078114990390033,0.0,4.531232519112227,0.0,7.070180464045926,1.446988316229033,,,,,,,,,,,,,5.770111347429085,0.0,,,,,,,,,9.942347200820498,0.0,5.812682519816651,0.5265715831619955,6.069629629627948,0.0,20.198015659555367,0.15790346761161192,5.771292315957802,0.0,6.047791944607422,0.0,6.87516287150001,0.0,9.271454780184346,0.0
22,2023-08-24 15:11:21,6.242306275973335,0.0,12.058382891124326,0.0,5.078114990390033,0.0,5.230026673441789,0.0,7.070180464045926,1.3034877146294856,,,,,,,,,,,,,5.770111347429085,0.0,,,,,,,,,10.81071653227881,0.0,5.812682519816651,0.5265715831619955,6.069629629627948,0.0,16.437050043900776,0.0,5.771292315957802,0.0,6.047791944607422,0.0,7.839806223828441,0.0,9.930767504486527,0.0
23,2023-08-24 15:11:26,8.210714505888868,0.0,12.058382891124326,0.0,5.078114990390033,0.0,5.230026673441789,0.0,8.542761956923288,1.131563882798485,,,,,,,,,,,,,7.5152991406201535,0.15662874910678073,,,,,,,,,10.81071653227881,0.0,5.812682519816651,0.5265715831619955,6.069629629627948,0.0,16.437050043900776,0.0,5.771292315957802,0.0,6.047791944607422,0.0,7.839806223828441,0.0,9.930767504486527,0.0
24,2023-08-24 15:11:31,8.210714505888868,0.0,12.058382891124326,0.0,5.078114990390033,0.0,5.230026673441789,0.0,8.542761956923288,1.131563882798485,,,,,,,,,,,,,7.5152991406201535,0.23675609400087577,,,,,,,,,10.81071653227881,0.0,5.812682519816651,0.45344103793115076,6.572379501163177,0.0,16.437050043900776,0.0,5.771292315957802,0.0,6.191876671029392,0.0,6.533437525706152,0.0,9.930767504486527,0.0
25,2023-08-24 15:11:36,8.210714505888868,0.0,10.05532776512584,0.0,5.078114990390033,0.0,4.960795011691592,0.0,8.542761956923288,1.5824105251421565,,,,,,,,,,,,,7.5152991406201535,0.23675609400087577,,,,,,,,,10.81071653227881,0.0,5.100389020964578,0.5051225943073058,6.572379501163177,0.0,16.437050043900776,0.24037250225809895,4.762824746806444,0.0,6.191876671029392,0.0,6.533437525706152,0.0,9.930767504486527,0.0
26,2023-08-24 15:11:41,8.210714505888868,0.0,10.05532776512584,0.0,5.733510389002818,0.0,4.960795011691592,0.0,8.16804372696012,0.6285665568688238,,,,,,,,,,,,,5.775954096610269,0.1646950835651768,,,,,,,,,10.81071653227881,0.0,5.100389020964578,0.5051225943073058,6.572379501163177,0.0,17.211575211583728,0.0,4.762824746806444,0.0,5.300915737911483,0.0,6.533437525706152,0.0,10.207399655255323,0.0
27,2023-08-24 15:11:46,5.8947186943281515,0.0,9.919338715879782,0.0,5.733510389002818,0.0,4.216996507565227,0.0,8.16804372696012,-0.430860117940817,,,,,,,,,,,,,5.775954096610269,0.1646950835651768,,,,,,,,,10.81071653227881,0.0,5.100389020964578,0.45966389888627535,5.310841886811649,0.18235963393519664,17.211575211583728,0.0,4.762824746806444,0.0,5.300915737911483,0.0,6.533437525706152,0.0,10.207399655255323,0.0
28,2023-08-24 15:11:51,5.8947186943281515,0.0,9.919338715879782,0.0,5.616936093062667,0.0,4.216996507565227,0.0,6.122097114702072,0.8273228057289754,,,,,,,,,,,,,5.775954096610269,0.243860841326638,,,,,,,,,10.421480083575776,0.0,4.782620824321459,0.49027203482045706,5.310841886811649,0.18235963393519664,17.108997349122838,0.0,4.354334649391248,0.0,5.300915737911483,0.0,7.149323795685264,0.0,10.207399655255323,0.0
29,2023-08-24 15:11:56,5.8947186943281515,0.0,9.919338715879782,0.0,5.616936093062667,0.0,4.8900128747482725,0.0,6.122097114702072,0.8273228057289754,,,,,,,,,,,,,5.775954096610269,0.2028200778182037,,,,,,,,,10.421480083575776,0.0,4.782620824321459,0.49027203482045706,5.310841886811649,0.18235963393519664,17.108997349122838,0.0,4.354334649391248,0.0,8.880103429507038,0.0,7.149323795685264,0.0,9.753749774110242,0.0
30,2023-08-24 15:12:01,5.492678571430008,0.0,9.919338715879782,0.0,5.616936093062667,0.0,4.8900128747482725,0.0,6.122097114702072,0.9278623369493024,,,,,,,,,,,,,10.248440854719727,0.6141789886215189,,,,,,,,,10.421480083575776,0.0,4.782620824321459,0.4938094803178373,5.310841886811649,0.26767707439434946,17.108997349122838,0.0,4.354334649391248,0.0,8.880103429507038,0.0,7.149323795685264,0.0,9.753749774110242,0.0
31,2023-08-24 15:12:06,5.492678571430008,0.0,10.631939720577527,0.0,5.616936093062667,0.0,4.8900128747482725,0.0,7.566278835164479,0.7729222558433205,,,,,,,,,,,,,10.248440854719727,0.7042037626628076,,,,,,,,,10.421480083575776,0.0,5.542971551520218,0.6543157385183244,5.5330300063384374,0.17016176748284761,17.108997349122838,0.0,4.600030289261668,0.0,8.880103429507038,0.0,7.149323795685264,0.0,9.753749774110242,0.0
32,2023-08-24 15:12:11,5.492678571430008,0.0,10.631939720577527,0.0,5.616936093062667,0.0,4.8900128747482725,0.0,7.566278835164479,0.7729222558433205,,,,,,,,,,,,,5.566432982805582,0.5228711424396115,,,,,,,,,10.545325527767046,0.0,5.542971551520218,0.6543157385183244,5.5330300063384374,0.17016176748284761,15.72507988221331,0.0,4.600030289261668,0.0,9.064299579425304,0.0,5.972462920631398,0.16597928860873482,9.753749774110242,0.0
33,2023-08-24 15:12:16,6.706915007491447,0.0,10.631939720577527,0.0,5.616936093062667,0.0,4.8900128747482725,0.0,7.566278835164479,0.7729222558433205,,,,,,,,,,,,,5.566432982805582,0.5228711424396115,,,,,,,,,10.545325527767046,0.0,5.542971551520218,0.7830530076276914,5.5330300063384374,0.23045237553989542,15.72507988221331,0.0,4.600030289261668,0.0,9.064299579425304,0.0,5.972462920631398,0.16597928860873482,10.041688406558434,0.0
34,2023-08-24 15:12:21,6.706915007491447,0.0,9.8746392074251,0.0,5.658135344368634,-0.37541452576031104,4.8900128747482725,0.0,7.566278835164479,0.634197739963308,,,,,,,,,,,,,5.566432982805582,0.5228711424396115,,,,,,,,,10.545325527767046,0.0,5.086342767080973,0.5328100911002102,5.621333149700721,0.16313473065937162,15.72507988221331,0.23901615590370656,5.001773291504587,0.0,9.064299579425304,0.0,5.972462920631398,0.22095300367797302,10.041688406558434,0.0
35,2023-08-24 15:12:26,6.706915007491447,0.0,9.8746392074251,0.0,5.658135344368634,-0.37541452576031104,5.271649103704568,0.0,7.919925816829855,2.3655158178146736,,,,,,,,,,,,,5.566432982805582,0.7713111843773777,,,,,,,,,10.545325527767046,0.0,5.086342767080973,0.5328100911002102,5.621333149700721,0.16313473065937162,17.54935543278224,0.0,5.001773291504587,0.0,9.064299579425304,0.0,5.972462920631398,0.22095300367797302,10.041688406558434,0.0
36,2023-08-24 15:12:31,10.83033569629194,0.0,13.678869721335627,0.0,5.658135344368634,-0.37541452576031104,5.271649103704568,0.0,7.919925816829855,2.3655158178146736,,,,,,,,,,,,,7.032664489035414,0.6381995239125731,,,,,,,,,10.545325527767046,0.0,8.509308774011652,0.4363229439403178,5.621333149700721,0.0,17.54935543278224,0.0,7.013180865919233,0.0,9.064299579425304,0.0,8.503590010407878,0.21324919144908103,11.759797073744087,0.0
37,2023-08-24 15:12:36,10.83033569629194,0.0,13.678869721335627,0.0,5.658135344368634,-0.37541452576031104,5.271649103704568,0.0,7.919925816829855,2.3655158178146736,,,,,,,,,,,,,7.032664489035414,0.6381995239125731,,,,,,,,,11.533358419564141,0.0,8.509308774011652,0.3915737633681771,7.049292480412778,0.0,17.54935543278224,0.0,7.013180865919233,0.0,9.064299579425304,0.0,8.503590010407878,0.21324919144908103,11.759797073744087,0.0
38,2023-08-24 15:12:41,10.83033569629194,0.0,13.678869721335627,0.0,7.105856697817188,-0.3524742492068321,5.006605570103161,0.0,7.410750507098157,0.9369316081330868,,,,,,,,,,,,,7.032664489035414,0.2593648661613739,,,,,,,,,11.533358419564141,0.0,8.509308774011652,0.3915737633681771,7.049292480412778,0.0,17.54935543278224,-0.20717887668599425,7.013180865919233,0.0,6.095635046251301,0.0,8.503590010407878,0.21324919144908103,10.568232506268961,0.0
39,2023-08-24 15:12:46,10.893817950955743,0.0,10.785363457760381,0.0,7.105856697817188,-0.3524742492068321,5.006605570103161,0.0,7.410750507098157,0.9369316081330868,,,,,,,,,,,,,5.327743902436807,0.3450143577308404,,,,,,,,,11.533358419564141,0.0,5.621022844919295,0.2901015882100444,7.049292480412778,0.0,15.907367649372507,0.0,4.679171628952747,0.0,6.095635046251301,0.0,6.252181555651663,0.1502979985174203,10.568232506268961,0.0
40,2023-08-24 15:12:51,10.893817950955743,0.0,10.785363457760381,0.0,7.105856697817188,0.0,5.006605570103161,0.0,7.410750507098157,1.31277092831899,,,,,,,,,,,,,5.327743902436807,0.3450143577308404,,,,,,,,,10.354424504952188,0.0,5.621022844919295,0.0,7.049292480412778,0.0,15.907367649372507,0.0,4.679171628952747,0.0,6.095635046251301,0.0,6.252181555651663,0.0,10.568232506268961,0.0
41,2023-08-24 15:12:56,6.387675795704823,0.0,10.785363457760381,0.0,5.222793260572184,0.0,4.227459382253013,0.0,7.410750507098157,1.31277092831899,,,,,,,,,,,,,5.327743902436807,0.3450143577308404,,,,,,,,,10.354424504952188,0.0,5.621022844919295,0.0,4.849944071589568,0.1638267614738203,15.907367649372507,0.0,4.679171628952747,0.0,4.991909564445876,0.0,6.733630060771272,0.0,10.568232506268961,0.0
42,2023-08-24 15:13:01,6.387675795704823,0.0,10.785363457760381,0.0,5.222793260572184,0.0,4.227459382253013,0.0,6.505711266546961,0.7121601685985247,,,,,,,,,,,,,5.327743902436807,0.4630230367388884,,,,,,,,,10.354424504952188,0.0,5.621022844919295,0.0,4.849944071589568,0.1638267614738203,15.841261428381308,0.0,5.56102936796545,-0.13978317447732638,4.991909564445876,0.0,6.733630060771272,0.0,9.700547112463255,0.0
43,2023-08-24 15:13:06,6.387675795704823,0.0,10.785363457760381,0.0,5.222793260572184,0.0,4.227459382253013,0.0,6.505711266546961,-0.21006760432046004,,,,,,,,,,,,,5.907523876078207,0.3107131774035975,,,,,,,,,10.039800995026969,0.0,6.231422326832483,-1.1734545980694102,5.239621942176511,0.1771765631144318,15.841261428381308,0.0,5.56102936796545,-0.1870535323015891,4.991909564445876,0.0,6.733630060771272,0.0,9.700547112463255,0.0
44,2023-08-24 15:13:11,5.79051456912762,0.0,10.094854689056572,0.0,5.222793260572184,0.0,4.227459382253013,0.0,6.505711266546961,-0.21006760432046004,,,,,,,,,,,,,5.907523876078207,0.2463871673350346,,,,,,,,,10.039800995026969,0.0,6.231422326832483,-1.1734545980694102,5.239621942176511,0.17717656311443175,16.322564752258018,0.33513419698754104,5.56102936796545,-0.1870535323015891,4.991909564445876,0.0,6.733630060771272,0.0,9.700547112463255,0.0
45,2023-08-24 15:13:16,5.79051456912762,0.0,10.094854689056572,0.0,5.270179372195596,0.0,4.280739934713459,0.0,6.505711266546961,-0.21006760432046004,,,,,,,,,,,,,5.907523876078207,0.2463871673350346,,,,,,,,,10.039800995026969,0.0,6.231422326832483,-1.1734545980694102,5.239621942176511,0.17717656311443175,16.322564752258018,0.33513419698754104,4.884784658909468,-0.14461368377881992,9.659518859519396,0.18711492904446547,6.92974808657473,0.0,9.989884479555808,0.0
